Carton;Estado;Linea A;Linea B;Linea C;Comprador;Localidad;Pago
0902;DISPONIBLE;05 - 09 - 10 - 21 - 30 - 36 - 43 - 52 - 53 - 76;08 - 14 - 37 - 39 - 57 - 59 - 62 - 70 - 79 - 85;;;;
0903;DISPONIBLE;04 - 09 - 16 - 34 - 43 - 61 - 67 - 70 - 80 - 86;13 - 17 - 25 - 26 - 37 - 48 - 49 - 50 - 52 - 76;;;;
0904;DISPONIBLE;01 - 05 - 17 - 19 - 23 - 52 - 59 - 63 - 66 - 71;12 - 20 - 23 - 25 - 33 - 40 - 51 - 59 - 66 - 90;;;;
0905;DISPONIBLE;07 - 09 - 23 - 26 - 33 - 54 - 71 - 72 - 74 - 77;07 - 19 - 24 - 27 - 37 - 61 - 64 - 72 - 76 - 85;;;;
0906;DISPONIBLE;12 - 24 - 35 - 45 - 50 - 52 - 62 - 63 - 82 - 87;03 - 04 - 11 - 12 - 18 - 23 - 29 - 49 - 56 - 77;;;;
0907;DISPONIBLE;05 - 06 - 09 - 15 - 17 - 42 - 51 - 53 - 64 - 79;01 - 07 - 12 - 14 - 35 - 53 - 72 - 74 - 77 - 79;;;;
0908;DISPONIBLE;12 - 42 - 43 - 55 - 57 - 58 - 75 - 76 - 82 - 86;12 - 26 - 35 - 37 - 43 - 44 - 47 - 55 - 85 - 89;;;;
0909;DISPONIBLE;35 - 44 - 47 - 48 - 49 - 61 - 62 - 63 - 71 - 86;08 - 10 - 17 - 23 - 51 - 53 - 56 - 62 - 64 - 72;;;;
0910;DISPONIBLE;14 - 20 - 41 - 43 - 57 - 58 - 60 - 61 - 67 - 74;03 - 19 - 31 - 47 - 54 - 55 - 56 - 67 - 76 - 82;;;;
0911;DISPONIBLE;40 - 52 - 62 - 64 - 78 - 82 - 86 - 87 - 89 - 90;02 - 05 - 29 - 35 - 49 - 67 - 68 - 70 - 74 - 80;;;;
0912;DISPONIBLE;01 - 09 - 36 - 45 - 51 - 52 - 81 - 83 - 88 - 90;02 - 11 - 16 - 23 - 35 - 42 - 44 - 61 - 63 - 80;;;;
0913;DISPONIBLE;04 - 23 - 24 - 35 - 39 - 42 - 53 - 64 - 65 - 80;09 - 17 - 50 - 51 - 62 - 64 - 72 - 74 - 75 - 86;;;;
0914;DISPONIBLE;10 - 12 - 15 - 44 - 54 - 60 - 61 - 69 - 72 - 76;02 - 10 - 14 - 49 - 51 - 57 - 64 - 65 - 74 - 76;;;;
0915;DISPONIBLE;03 - 05 - 15 - 17 - 22 - 47 - 60 - 74 - 78 - 90;37 - 38 - 47 - 49 - 53 - 66 - 67 - 75 - 88 - 90;;;;
0916;DISPONIBLE;12 - 21 - 25 - 38 - 49 - 52 - 53 - 62 - 65 - 76;03 - 05 - 12 - 34 - 43 - 50 - 54 - 69 - 83 - 87;;;;
0917;DISPONIBLE;05 - 25 - 26 - 28 - 30 - 36 - 54 - 66 - 72 - 76;14 - 16 - 22 - 37 - 47 - 65 - 75 - 76 - 84 - 90;;;;
0918;DISPONIBLE;01 - 08 - 09 - 17 - 29 - 40 - 61 - 63 - 70 - 86;11 - 15 - 23 - 27 - 49 - 52 - 58 - 63 - 77 - 82;;;;
0919;DISPONIBLE;09 - 23 - 35 - 37 - 38 - 39 - 42 - 44 - 53 - 72;04 - 11 - 13 - 20 - 28 - 31 - 51 - 56 - 69 - 74;;;;
0920;DISPONIBLE;14 - 17 - 18 - 31 - 33 - 34 - 45 - 53 - 71 - 77;23 - 46 - 47 - 52 - 55 - 63 - 67 - 76 - 87 - 90;;;;
0921;DISPONIBLE;05 - 19 - 40 - 45 - 53 - 59 - 62 - 69 - 73 - 74;10 - 19 - 24 - 25 - 27 - 35 - 44 - 54 - 56 - 66;;;;
0922;DISPONIBLE;04 - 08 - 13 - 20 - 22 - 36 - 58 - 61 - 67 - 74;06 - 08 - 22 - 34 - 38 - 48 - 51 - 60 - 67 - 71;;;;
0923;DISPONIBLE;19 - 21 - 42 - 45 - 53 - 56 - 57 - 69 - 78 - 87;08 - 09 - 11 - 12 - 17 - 30 - 35 - 50 - 67 - 86;;;;
0924;DISPONIBLE;07 - 17 - 32 - 34 - 46 - 50 - 60 - 70 - 76 - 78;07 - 10 - 16 - 20 - 23 - 42 - 52 - 58 - 68 - 74;;;;
0925;DISPONIBLE;01 - 44 - 53 - 60 - 62 - 64 - 69 - 70 - 73 - 76;05 - 07 - 30 - 33 - 42 - 65 - 66 - 73 - 78 - 85;;;;
0926;DISPONIBLE;07 - 10 - 23 - 42 - 57 - 64 - 69 - 71 - 82 - 89;09 - 12 - 24 - 50 - 52 - 54 - 70 - 75 - 82 - 85;;;;
0927;DISPONIBLE;04 - 10 - 17 - 49 - 51 - 73 - 76 - 82 - 85 - 87;01 - 13 - 15 - 17 - 43 - 46 - 53 - 54 - 57 - 85;;;;
0928;DISPONIBLE;20 - 21 - 35 - 38 - 48 - 50 - 62 - 66 - 71 - 84;01 - 04 - 05 - 18 - 30 - 35 - 42 - 45 - 52 - 75;;;;
0929;DISPONIBLE;04 - 07 - 12 - 16 - 33 - 34 - 42 - 59 - 78 - 81;02 - 06 - 25 - 50 - 54 - 61 - 66 - 71 - 79 - 81;;;;
0930;DISPONIBLE;10 - 12 - 19 - 21 - 30 - 40 - 72 - 83 - 86 - 88;10 - 22 - 31 - 33 - 46 - 51 - 69 - 73 - 75 - 79;;;;
0931;DISPONIBLE;08 - 09 - 22 - 23 - 30 - 32 - 61 - 78 - 80 - 85;08 - 14 - 27 - 34 - 47 - 52 - 57 - 65 - 74 - 89;;;;
0932;DISPONIBLE;17 - 20 - 23 - 30 - 31 - 54 - 58 - 61 - 65 - 76;07 - 13 - 15 - 42 - 48 - 60 - 72 - 74 - 85 - 90;;;;
0933;DISPONIBLE;09 - 11 - 19 - 21 - 26 - 36 - 42 - 51 - 64 - 89;03 - 05 - 29 - 30 - 41 - 44 - 55 - 58 - 67 - 79;;;;
0934;DISPONIBLE;03 - 16 - 24 - 33 - 35 - 39 - 63 - 69 - 78 - 85;07 - 13 - 18 - 43 - 44 - 47 - 49 - 55 - 57 - 83;;;;
0935;DISPONIBLE;04 - 14 - 33 - 49 - 64 - 69 - 70 - 82 - 87 - 88;09 - 18 - 21 - 29 - 38 - 45 - 64 - 72 - 85 - 86;;;;
0936;DISPONIBLE;12 - 22 - 44 - 45 - 48 - 51 - 63 - 74 - 78 - 87;09 - 12 - 18 - 34 - 38 - 54 - 56 - 60 - 67 - 76;;;;
0937;DISPONIBLE;20 - 21 - 25 - 42 - 44 - 47 - 60 - 78 - 81 - 89;19 - 31 - 34 - 39 - 43 - 56 - 69 - 73 - 79 - 80;;;;
0938;DISPONIBLE;06 - 10 - 19 - 34 - 43 - 44 - 45 - 67 - 68 - 75;02 - 03 - 15 - 23 - 25 - 43 - 54 - 56 - 63 - 88;;;;
0939;DISPONIBLE;01 - 21 - 31 - 35 - 50 - 51 - 52 - 60 - 68 - 70;02 - 06 - 20 - 22 - 28 - 32 - 37 - 57 - 73 - 76;;;;
0940;DISPONIBLE;03 - 31 - 46 - 49 - 61 - 76 - 80 - 83 - 84 - 90;06 - 07 - 13 - 30 - 37 - 57 - 76 - 80 - 81 - 83;;;;
0941;DISPONIBLE;04 - 17 - 23 - 30 - 46 - 50 - 67 - 76 - 78 - 79;03 - 36 - 38 - 41 - 50 - 51 - 56 - 63 - 76 - 87;;;;
0942;DISPONIBLE;14 - 21 - 22 - 25 - 43 - 44 - 50 - 66 - 78 - 88;04 - 15 - 25 - 40 - 51 - 62 - 65 - 85 - 88 - 89;;;;
0943;DISPONIBLE;10 - 22 - 30 - 46 - 47 - 48 - 68 - 76 - 77 - 82;08 - 11 - 25 - 27 - 29 - 45 - 52 - 61 - 69 - 85;;;;
0944;DISPONIBLE;06 - 25 - 38 - 39 - 41 - 54 - 66 - 79 - 81 - 86;28 - 44 - 49 - 56 - 66 - 70 - 75 - 76 - 77 - 86;;;;
0945;DISPONIBLE;08 - 13 - 30 - 32 - 34 - 39 - 73 - 76 - 82 - 87;05 - 22 - 25 - 28 - 38 - 55 - 71 - 72 - 77 - 82;;;;
0946;DISPONIBLE;01 - 08 - 16 - 20 - 23 - 49 - 50 - 57 - 60 - 72;04 - 44 - 51 - 54 - 73 - 78 - 82 - 86 - 87 - 90;;;;
0947;DISPONIBLE;01 - 03 - 04 - 31 - 35 - 42 - 71 - 75 - 82 - 86;05 - 21 - 36 - 43 - 48 - 51 - 56 - 69 - 78 - 81;;;;
0948;DISPONIBLE;24 - 28 - 40 - 56 - 59 - 63 - 85 - 87 - 88 - 89;02 - 22 - 24 - 25 - 52 - 54 - 56 - 57 - 66 - 89;;;;
0949;DISPONIBLE;10 - 21 - 44 - 46 - 54 - 65 - 73 - 84 - 88 - 89;14 - 20 - 22 - 53 - 56 - 59 - 70 - 71 - 75 - 84;;;;
0950;DISPONIBLE;10 - 11 - 19 - 25 - 44 - 50 - 57 - 61 - 78 - 88;02 - 16 - 51 - 56 - 57 - 61 - 64 - 79 - 82 - 88;;;;
0951;DISPONIBLE;13 - 23 - 39 - 43 - 48 - 59 - 66 - 67 - 85 - 88;01 - 06 - 13 - 14 - 26 - 27 - 34 - 47 - 54 - 86;;;;
0952;DISPONIBLE;12 - 16 - 39 - 43 - 53 - 55 - 66 - 69 - 75 - 81;08 - 10 - 19 - 24 - 34 - 56 - 57 - 62 - 74 - 80;;;;
0953;DISPONIBLE;08 - 21 - 30 - 33 - 34 - 45 - 50 - 51 - 78 - 86;09 - 13 - 22 - 28 - 30 - 40 - 46 - 53 - 71 - 74;;;;
0954;DISPONIBLE;09 - 13 - 18 - 19 - 49 - 55 - 67 - 80 - 82 - 83;17 - 23 - 27 - 28 - 39 - 47 - 65 - 69 - 74 - 77;;;;
0955;DISPONIBLE;02 - 15 - 18 - 28 - 37 - 42 - 57 - 65 - 70 - 75;04 - 06 - 08 - 09 - 21 - 28 - 49 - 55 - 57 - 90;;;;
0956;DISPONIBLE;27 - 32 - 33 - 38 - 44 - 54 - 61 - 74 - 87 - 89;11 - 23 - 25 - 29 - 43 - 53 - 60 - 68 - 74 - 79;;;;
0957;DISPONIBLE;20 - 23 - 26 - 29 - 36 - 40 - 45 - 46 - 64 - 78;04 - 07 - 22 - 29 - 48 - 51 - 53 - 64 - 71 - 77;;;;
0958;DISPONIBLE;05 - 21 - 22 - 26 - 30 - 32 - 34 - 46 - 55 - 61;12 - 19 - 22 - 32 - 46 - 74 - 79 - 83 - 87 - 88;;;;
0959;DISPONIBLE;15 - 17 - 23 - 30 - 35 - 38 - 45 - 50 - 59 - 78;19 - 32 - 36 - 41 - 48 - 62 - 72 - 80 - 82 - 83;;;;
0960;DISPONIBLE;08 - 14 - 22 - 26 - 47 - 48 - 54 - 57 - 64 - 88;06 - 12 - 22 - 25 - 55 - 67 - 74 - 79 - 84 - 87;;;;
0961;DISPONIBLE;07 - 18 - 37 - 40 - 43 - 47 - 51 - 56 - 71 - 78;01 - 09 - 10 - 13 - 14 - 19 - 29 - 48 - 70 - 71;;;;
0962;DISPONIBLE;06 - 08 - 09 - 19 - 21 - 23 - 31 - 37 - 64 - 65;09 - 14 - 18 - 22 - 27 - 32 - 42 - 47 - 50 - 72;;;;
0963;DISPONIBLE;07 - 12 - 26 - 34 - 40 - 42 - 48 - 69 - 75 - 77;02 - 15 - 21 - 31 - 57 - 67 - 76 - 77 - 81 - 84;;;;
0964;DISPONIBLE;05 - 11 - 28 - 32 - 34 - 47 - 49 - 56 - 59 - 87;14 - 37 - 47 - 52 - 62 - 70 - 77 - 84 - 85 - 87;;;;
0965;DISPONIBLE;03 - 32 - 44 - 55 - 75 - 76 - 78 - 79 - 80 - 82;02 - 03 - 15 - 42 - 50 - 52 - 70 - 75 - 80 - 85;;;;
0966;DISPONIBLE;13 - 18 - 25 - 46 - 66 - 70 - 77 - 78 - 84 - 88;01 - 03 - 18 - 37 - 39 - 43 - 52 - 54 - 82 - 85;;;;
0967;DISPONIBLE;26 - 28 - 30 - 36 - 49 - 52 - 53 - 62 - 70 - 89;01 - 14 - 23 - 28 - 35 - 37 - 41 - 60 - 61 - 67;;;;
0968;DISPONIBLE;02 - 08 - 19 - 39 - 48 - 53 - 56 - 66 - 73 - 75;08 - 19 - 32 - 43 - 48 - 51 - 53 - 59 - 71 - 90;;;;
0969;DISPONIBLE;02 - 24 - 28 - 29 - 31 - 53 - 55 - 70 - 74 - 83;08 - 15 - 21 - 30 - 40 - 57 - 80 - 84 - 85 - 87;;;;
0970;DISPONIBLE;02 - 07 - 12 - 13 - 17 - 25 - 31 - 70 - 78 - 88;09 - 11 - 17 - 27 - 34 - 44 - 56 - 59 - 68 - 89;;;;
0971;DISPONIBLE;02 - 04 - 10 - 22 - 29 - 30 - 43 - 56 - 59 - 76;19 - 24 - 32 - 34 - 42 - 57 - 68 - 81 - 83 - 90;;;;
0972;DISPONIBLE;07 - 11 - 12 - 13 - 21 - 22 - 32 - 65 - 67 - 73;04 - 06 - 24 - 51 - 57 - 66 - 70 - 72 - 80 - 84;;;;
0973;DISPONIBLE;02 - 05 - 07 - 08 - 18 - 31 - 45 - 52 - 61 - 68;17 - 25 - 28 - 31 - 32 - 47 - 49 - 59 - 70 - 88;;;;
0974;DISPONIBLE;03 - 29 - 45 - 49 - 52 - 53 - 56 - 69 - 72 - 89;11 - 15 - 34 - 35 - 38 - 60 - 68 - 76 - 86 - 90;;;;
0975;DISPONIBLE;01 - 07 - 17 - 18 - 37 - 38 - 47 - 51 - 80 - 84;05 - 07 - 27 - 29 - 32 - 46 - 52 - 55 - 78 - 88;;;;
0976;DISPONIBLE;01 - 26 - 27 - 36 - 38 - 44 - 77 - 86 - 89 - 90;06 - 13 - 22 - 26 - 34 - 39 - 68 - 74 - 80 - 82;;;;
0977;DISPONIBLE;05 - 19 - 28 - 30 - 39 - 59 - 66 - 70 - 74 - 78;01 - 15 - 27 - 30 - 39 - 53 - 68 - 69 - 75 - 86;;;;
0978;DISPONIBLE;01 - 18 - 25 - 31 - 48 - 50 - 57 - 64 - 79 - 90;06 - 08 - 15 - 23 - 41 - 45 - 59 - 67 - 77 - 89;;;;
0979;DISPONIBLE;04 - 11 - 16 - 26 - 56 - 57 - 79 - 81 - 83 - 85;04 - 07 - 09 - 16 - 28 - 47 - 63 - 77 - 83 - 84;;;;
0980;DISPONIBLE;02 - 12 - 14 - 16 - 26 - 27 - 36 - 74 - 86 - 87;05 - 07 - 15 - 22 - 26 - 28 - 34 - 45 - 54 - 75;;;;
0981;DISPONIBLE;03 - 05 - 07 - 34 - 56 - 63 - 65 - 68 - 78 - 90;05 - 06 - 22 - 33 - 37 - 39 - 50 - 62 - 69 - 74;;;;
0982;DISPONIBLE;04 - 22 - 23 - 26 - 36 - 48 - 60 - 72 - 83 - 84;04 - 06 - 07 - 11 - 23 - 43 - 55 - 63 - 75 - 80;;;;
0983;DISPONIBLE;01 - 04 - 19 - 21 - 35 - 40 - 59 - 64 - 75 - 85;06 - 13 - 18 - 21 - 27 - 40 - 45 - 60 - 70 - 80;;;;
0984;DISPONIBLE;09 - 11 - 24 - 26 - 33 - 34 - 46 - 49 - 57 - 73;09 - 12 - 14 - 20 - 38 - 44 - 47 - 63 - 71 - 76;;;;
0985;DISPONIBLE;03 - 12 - 14 - 15 - 18 - 39 - 52 - 65 - 74 - 85;21 - 23 - 50 - 52 - 57 - 59 - 67 - 70 - 75 - 87;;;;
0986;DISPONIBLE;03 - 09 - 14 - 21 - 23 - 28 - 41 - 52 - 60 - 84;12 - 13 - 25 - 39 - 40 - 42 - 52 - 54 - 67 - 80;;;;
0987;DISPONIBLE;20 - 24 - 44 - 45 - 51 - 58 - 72 - 75 - 80 - 81;01 - 07 - 09 - 17 - 25 - 50 - 51 - 54 - 55 - 76;;;;
0988;DISPONIBLE;08 - 16 - 24 - 25 - 30 - 41 - 52 - 67 - 70 - 74;13 - 14 - 25 - 28 - 54 - 57 - 63 - 81 - 82 - 86;;;;
0989;DISPONIBLE;01 - 05 - 07 - 21 - 23 - 60 - 72 - 76 - 84 - 88;08 - 19 - 27 - 28 - 40 - 45 - 50 - 58 - 61 - 62;;;;
0990;DISPONIBLE;10 - 15 - 25 - 29 - 42 - 46 - 54 - 65 - 66 - 90;01 - 02 - 12 - 32 - 34 - 37 - 43 - 62 - 75 - 79;;;;
0991;DISPONIBLE;09 - 16 - 20 - 29 - 31 - 38 - 52 - 55 - 59 - 86;08 - 14 - 23 - 35 - 46 - 47 - 59 - 72 - 88 - 89;;;;
0992;DISPONIBLE;09 - 23 - 24 - 46 - 54 - 65 - 73 - 74 - 84 - 85;02 - 06 - 11 - 28 - 36 - 51 - 61 - 71 - 82 - 85;;;;
0993;DISPONIBLE;17 - 19 - 26 - 29 - 31 - 50 - 67 - 71 - 81 - 86;07 - 11 - 13 - 15 - 19 - 60 - 70 - 75 - 83 - 87;;;;
0994;DISPONIBLE;06 - 09 - 14 - 30 - 33 - 52 - 61 - 68 - 73 - 81;06 - 19 - 26 - 32 - 47 - 54 - 67 - 75 - 78 - 89;;;;
0995;DISPONIBLE;07 - 19 - 20 - 21 - 31 - 39 - 54 - 69 - 70 - 86;07 - 15 - 17 - 36 - 52 - 60 - 67 - 69 - 74 - 86;;;;
0996;DISPONIBLE;03 - 07 - 12 - 23 - 33 - 36 - 39 - 70 - 79 - 85;15 - 16 - 17 - 22 - 24 - 48 - 58 - 76 - 79 - 81;;;;
0997;DISPONIBLE;03 - 10 - 13 - 15 - 16 - 24 - 72 - 75 - 81 - 83;20 - 28 - 35 - 38 - 39 - 40 - 44 - 56 - 62 - 83;;;;
0998;DISPONIBLE;08 - 12 - 13 - 22 - 38 - 39 - 42 - 53 - 56 - 89;06 - 19 - 30 - 38 - 41 - 52 - 53 - 82 - 83 - 84;;;;
0999;DISPONIBLE;16 - 25 - 26 - 32 - 36 - 42 - 46 - 71 - 76 - 84;09 - 17 - 20 - 22 - 25 - 34 - 42 - 53 - 54 - 79;;;;
1000;DISPONIBLE;11 - 37 - 38 - 39 - 49 - 50 - 53 - 60 - 66 - 81;08 - 10 - 16 - 25 - 33 - 45 - 61 - 63 - 76 - 81;;;;
