Carton;Estado;Linea A;Linea B;Linea C;Comprador;Localidad;Pago
31313;DISPONIBLE;01 - 07 - 26 - 47 - 63 - 68 - 71 - 76 - 78 - 80;05 - 11 - 16 - 25 - 27 - 32 - 36 - 52 - 68 - 69;;;;
31314;DISPONIBLE;01 - 13 - 27 - 31 - 36 - 50 - 69 - 70 - 86 - 90;31 - 39 - 46 - 53 - 54 - 60 - 62 - 67 - 74 - 79;;;;
31315;DISPONIBLE;06 - 17 - 32 - 35 - 37 - 43 - 69 - 74 - 78 - 81;03 - 08 - 09 - 10 - 18 - 19 - 27 - 40 - 61 - 75;;;;
31316;DISPONIBLE;10 - 16 - 30 - 35 - 54 - 56 - 63 - 66 - 70 - 81;03 - 17 - 24 - 34 - 35 - 40 - 57 - 81 - 84 - 87;;;;
31317;DISPONIBLE;03 - 07 - 14 - 23 - 42 - 43 - 56 - 81 - 82 - 89;12 - 21 - 33 - 35 - 40 - 50 - 70 - 75 - 78 - 84;;;;
31318;DISPONIBLE;28 - 37 - 40 - 42 - 43 - 58 - 64 - 65 - 67 - 84;04 - 10 - 40 - 49 - 50 - 52 - 60 - 62 - 80 - 85;;;;
31319;DISPONIBLE;14 - 24 - 32 - 33 - 37 - 38 - 60 - 68 - 73 - 81;01 - 24 - 31 - 45 - 52 - 62 - 71 - 73 - 77 - 88;;;;
31320;DISPONIBLE;03 - 09 - 11 - 44 - 50 - 61 - 67 - 71 - 74 - 80;05 - 07 - 11 - 20 - 43 - 46 - 49 - 54 - 65 - 81;;;;
31321;DISPONIBLE;06 - 13 - 26 - 28 - 31 - 32 - 36 - 77 - 80 - 83;08 - 13 - 18 - 20 - 24 - 35 - 44 - 45 - 48 - 79;;;;
31322;DISPONIBLE;22 - 25 - 26 - 28 - 51 - 53 - 58 - 74 - 82 - 87;06 - 31 - 44 - 63 - 66 - 67 - 68 - 81 - 88 - 90;;;;
31323;DISPONIBLE;04 - 09 - 29 - 36 - 60 - 67 - 70 - 79 - 82 - 83;03 - 23 - 34 - 37 - 40 - 49 - 50 - 85 - 86 - 88;;;;
31324;DISPONIBLE;04 - 26 - 28 - 29 - 33 - 40 - 48 - 52 - 53 - 64;10 - 19 - 35 - 39 - 42 - 53 - 55 - 66 - 67 - 74;;;;
31325;DISPONIBLE;14 - 18 - 19 - 23 - 35 - 37 - 57 - 63 - 78 - 80;16 - 20 - 21 - 40 - 53 - 80 - 82 - 85 - 88 - 90;;;;
31326;DISPONIBLE;03 - 26 - 27 - 28 - 45 - 47 - 58 - 73 - 74 - 90;24 - 34 - 41 - 43 - 44 - 53 - 70 - 75 - 77 - 80;;;;
31327;DISPONIBLE;02 - 09 - 11 - 18 - 19 - 25 - 29 - 45 - 67 - 84;07 - 12 - 16 - 51 - 53 - 59 - 61 - 64 - 72 - 76;;;;
31328;DISPONIBLE;05 - 32 - 37 - 43 - 45 - 46 - 65 - 69 - 70 - 72;03 - 26 - 30 - 36 - 47 - 48 - 57 - 70 - 78 - 86;;;;
31329;DISPONIBLE;10 - 33 - 41 - 48 - 55 - 66 - 71 - 73 - 87 - 89;05 - 14 - 15 - 20 - 48 - 53 - 60 - 68 - 75 - 85;;;;
31330;DISPONIBLE;01 - 12 - 30 - 50 - 55 - 63 - 70 - 71 - 84 - 90;04 - 05 - 28 - 33 - 44 - 51 - 57 - 80 - 83 - 84;;;;
31331;DISPONIBLE;12 - 17 - 21 - 30 - 50 - 61 - 71 - 79 - 84 - 85;14 - 16 - 20 - 23 - 25 - 39 - 43 - 55 - 61 - 88;;;;
31332;DISPONIBLE;06 - 11 - 14 - 17 - 30 - 32 - 50 - 61 - 85 - 86;07 - 18 - 23 - 26 - 41 - 51 - 62 - 66 - 67 - 77;;;;
31333;DISPONIBLE;04 - 14 - 19 - 42 - 51 - 56 - 58 - 66 - 78 - 89;09 - 30 - 46 - 50 - 57 - 58 - 61 - 66 - 78 - 88;;;;
31334;DISPONIBLE;19 - 27 - 35 - 37 - 41 - 47 - 53 - 68 - 69 - 89;03 - 05 - 15 - 17 - 22 - 24 - 45 - 47 - 61 - 90;;;;
31335;DISPONIBLE;14 - 28 - 35 - 42 - 46 - 57 - 75 - 78 - 81 - 84;22 - 23 - 28 - 40 - 45 - 56 - 63 - 64 - 75 - 90;;;;
31336;DISPONIBLE;05 - 08 - 13 - 33 - 40 - 46 - 47 - 53 - 74 - 85;01 - 13 - 31 - 32 - 36 - 57 - 69 - 70 - 72 - 81;;;;
31337;DISPONIBLE;03 - 07 - 26 - 31 - 49 - 54 - 74 - 75 - 88 - 90;08 - 13 - 17 - 24 - 44 - 63 - 65 - 74 - 76 - 90;;;;
31338;DISPONIBLE;23 - 27 - 31 - 45 - 57 - 60 - 62 - 75 - 77 - 86;09 - 27 - 36 - 39 - 43 - 51 - 54 - 79 - 83 - 87;;;;
31339;DISPONIBLE;09 - 33 - 36 - 39 - 44 - 54 - 57 - 60 - 66 - 77;08 - 10 - 11 - 14 - 33 - 38 - 46 - 55 - 81 - 90;;;;
31340;DISPONIBLE;13 - 15 - 21 - 22 - 35 - 38 - 46 - 51 - 66 - 69;07 - 08 - 39 - 45 - 46 - 47 - 54 - 68 - 77 - 79;;;;
31341;DISPONIBLE;02 - 19 - 30 - 33 - 57 - 65 - 75 - 78 - 79 - 80;02 - 09 - 14 - 15 - 20 - 22 - 26 - 41 - 66 - 88;;;;
31342;DISPONIBLE;09 - 16 - 29 - 31 - 42 - 47 - 51 - 63 - 71 - 80;01 - 08 - 14 - 16 - 18 - 32 - 40 - 52 - 66 - 77;;;;
31343;DISPONIBLE;02 - 09 - 36 - 49 - 56 - 62 - 75 - 76 - 77 - 84;02 - 17 - 47 - 53 - 62 - 63 - 69 - 74 - 85 - 90;;;;
31344;DISPONIBLE;02 - 03 - 10 - 21 - 22 - 48 - 67 - 71 - 79 - 80;02 - 05 - 16 - 20 - 48 - 51 - 63 - 70 - 71 - 80;;;;
31345;DISPONIBLE;02 - 04 - 05 - 14 - 31 - 40 - 49 - 72 - 74 - 75;16 - 18 - 44 - 49 - 59 - 64 - 72 - 76 - 77 - 88;;;;
31346;DISPONIBLE;06 - 07 - 19 - 22 - 27 - 49 - 58 - 72 - 79 - 83;02 - 16 - 20 - 42 - 43 - 48 - 52 - 53 - 79 - 85;;;;
31347;DISPONIBLE;10 - 22 - 28 - 48 - 50 - 59 - 77 - 83 - 87 - 89;04 - 15 - 22 - 30 - 36 - 48 - 49 - 76 - 82 - 88;;;;
31348;DISPONIBLE;01 - 07 - 13 - 14 - 35 - 44 - 62 - 70 - 76 - 81;01 - 28 - 33 - 36 - 39 - 40 - 41 - 72 - 77 - 83;;;;
31349;DISPONIBLE;01 - 03 - 06 - 14 - 35 - 41 - 72 - 73 - 74 - 76;10 - 11 - 20 - 22 - 49 - 50 - 65 - 67 - 78 - 85;;;;
31350;DISPONIBLE;01 - 07 - 10 - 22 - 24 - 25 - 27 - 49 - 63 - 73;05 - 17 - 20 - 24 - 35 - 43 - 51 - 58 - 76 - 90;;;;
31351;DISPONIBLE;03 - 13 - 17 - 37 - 41 - 54 - 59 - 63 - 72 - 88;50 - 51 - 62 - 69 - 71 - 73 - 78 - 83 - 84 - 87;;;;
31352;DISPONIBLE;11 - 19 - 26 - 28 - 35 - 41 - 56 - 60 - 79 - 90;03 - 04 - 34 - 43 - 44 - 47 - 75 - 83 - 87 - 88;;;;
31353;DISPONIBLE;03 - 04 - 18 - 28 - 60 - 62 - 68 - 72 - 88 - 90;06 - 22 - 31 - 44 - 45 - 57 - 58 - 59 - 67 - 87;;;;
31354;DISPONIBLE;05 - 32 - 42 - 45 - 46 - 53 - 59 - 63 - 76 - 85;08 - 12 - 17 - 23 - 30 - 38 - 55 - 66 - 69 - 76;;;;
31355;DISPONIBLE;12 - 21 - 26 - 32 - 39 - 49 - 50 - 65 - 75 - 82;04 - 10 - 20 - 27 - 29 - 37 - 48 - 50 - 81 - 86;;;;
31356;DISPONIBLE;24 - 25 - 34 - 35 - 36 - 38 - 49 - 51 - 75 - 86;11 - 32 - 37 - 46 - 47 - 50 - 80 - 86 - 88 - 90;;;;
31357;DISPONIBLE;08 - 20 - 45 - 49 - 55 - 71 - 78 - 79 - 83 - 85;04 - 33 - 35 - 47 - 51 - 61 - 66 - 67 - 74 - 77;;;;
31358;DISPONIBLE;02 - 08 - 20 - 27 - 33 - 47 - 50 - 51 - 87 - 88;18 - 32 - 34 - 40 - 43 - 55 - 59 - 68 - 79 - 85;;;;
31359;DISPONIBLE;14 - 26 - 39 - 40 - 45 - 47 - 57 - 67 - 68 - 80;15 - 17 - 22 - 31 - 32 - 46 - 54 - 63 - 70 - 87;;;;
31360;DISPONIBLE;01 - 09 - 40 - 42 - 44 - 61 - 63 - 64 - 84 - 90;08 - 15 - 37 - 49 - 54 - 64 - 70 - 76 - 77 - 90;;;;
31361;DISPONIBLE;30 - 31 - 37 - 46 - 53 - 61 - 62 - 66 - 79 - 90;04 - 13 - 38 - 41 - 49 - 57 - 58 - 82 - 84 - 89;;;;
31362;DISPONIBLE;01 - 04 - 06 - 11 - 13 - 18 - 21 - 40 - 50 - 82;04 - 06 - 07 - 31 - 36 - 37 - 52 - 67 - 74 - 87;;;;
31363;DISPONIBLE;01 - 12 - 16 - 20 - 22 - 41 - 68 - 75 - 86 - 88;17 - 23 - 32 - 34 - 48 - 55 - 60 - 65 - 71 - 81;;;;
31364;DISPONIBLE;02 - 07 - 08 - 27 - 28 - 33 - 47 - 63 - 68 - 88;01 - 03 - 20 - 28 - 42 - 44 - 52 - 56 - 70 - 90;;;;
31365;DISPONIBLE;01 - 13 - 43 - 44 - 48 - 57 - 62 - 67 - 73 - 82;01 - 03 - 04 - 08 - 11 - 20 - 35 - 43 - 49 - 75;;;;
31366;DISPONIBLE;14 - 30 - 31 - 35 - 38 - 41 - 47 - 69 - 72 - 85;07 - 25 - 31 - 37 - 46 - 47 - 48 - 71 - 82 - 86;;;;
31367;DISPONIBLE;10 - 11 - 17 - 26 - 36 - 39 - 59 - 81 - 89 - 90;01 - 07 - 08 - 09 - 31 - 37 - 54 - 84 - 85 - 90;;;;
31368;DISPONIBLE;05 - 06 - 15 - 20 - 43 - 45 - 68 - 80 - 82 - 85;23 - 44 - 58 - 59 - 60 - 62 - 74 - 77 - 78 - 85;;;;
31369;DISPONIBLE;04 - 11 - 16 - 23 - 33 - 54 - 61 - 62 - 67 - 83;04 - 06 - 12 - 35 - 46 - 70 - 74 - 84 - 85 - 90;;;;
31370;DISPONIBLE;06 - 12 - 37 - 41 - 54 - 56 - 59 - 81 - 83 - 84;07 - 09 - 16 - 22 - 51 - 60 - 62 - 72 - 73 - 88;;;;
31371;DISPONIBLE;13 - 16 - 22 - 27 - 32 - 35 - 44 - 53 - 86 - 90;03 - 04 - 05 - 12 - 19 - 35 - 39 - 50 - 73 - 80;;;;
31372;DISPONIBLE;09 - 20 - 21 - 26 - 27 - 46 - 49 - 67 - 71 - 77;04 - 21 - 27 - 41 - 44 - 60 - 67 - 75 - 78 - 81;;;;
31373;DISPONIBLE;05 - 17 - 24 - 31 - 32 - 36 - 42 - 48 - 63 - 75;08 - 18 - 23 - 24 - 28 - 29 - 41 - 45 - 53 - 79;;;;
31374;DISPONIBLE;18 - 20 - 39 - 53 - 54 - 61 - 71 - 73 - 83 - 87;09 - 16 - 18 - 20 - 25 - 42 - 48 - 51 - 60 - 64;;;;
31375;DISPONIBLE;02 - 20 - 23 - 29 - 35 - 56 - 68 - 76 - 79 - 86;02 - 03 - 16 - 18 - 35 - 37 - 59 - 64 - 84 - 89;;;;
31376;DISPONIBLE;07 - 19 - 24 - 25 - 32 - 53 - 70 - 74 - 76 - 85;15 - 18 - 21 - 24 - 32 - 34 - 75 - 84 - 86 - 88;;;;
31377;DISPONIBLE;05 - 06 - 13 - 14 - 16 - 39 - 44 - 50 - 59 - 87;10 - 23 - 27 - 51 - 64 - 70 - 72 - 73 - 82 - 87;;;;
31378;DISPONIBLE;06 - 20 - 31 - 35 - 43 - 47 - 62 - 63 - 88 - 89;20 - 25 - 28 - 29 - 48 - 59 - 72 - 84 - 86 - 88;;;;
31379;DISPONIBLE;06 - 17 - 35 - 43 - 59 - 63 - 73 - 79 - 81 - 84;05 - 10 - 12 - 29 - 36 - 46 - 49 - 52 - 60 - 79;;;;
31380;DISPONIBLE;03 - 09 - 30 - 48 - 57 - 58 - 61 - 63 - 72 - 83;12 - 21 - 34 - 55 - 59 - 60 - 61 - 69 - 71 - 79;;;;
31381;DISPONIBLE;19 - 26 - 28 - 40 - 44 - 52 - 58 - 62 - 64 - 68;17 - 25 - 26 - 27 - 56 - 60 - 70 - 78 - 86 - 88;;;;
31382;DISPONIBLE;13 - 28 - 39 - 42 - 57 - 65 - 70 - 78 - 85 - 88;06 - 07 - 09 - 19 - 24 - 35 - 50 - 54 - 60 - 89;;;;
31383;DISPONIBLE;03 - 20 - 22 - 38 - 44 - 70 - 77 - 82 - 85 - 88;30 - 43 - 49 - 53 - 66 - 68 - 69 - 74 - 81 - 88;;;;
31384;DISPONIBLE;02 - 03 - 14 - 44 - 51 - 55 - 61 - 68 - 82 - 84;02 - 21 - 25 - 40 - 42 - 50 - 51 - 52 - 63 - 81;;;;
31385;DISPONIBLE;04 - 06 - 12 - 19 - 39 - 44 - 52 - 60 - 67 - 85;06 - 17 - 23 - 44 - 45 - 65 - 70 - 78 - 81 - 88;;;;
31386;DISPONIBLE;05 - 16 - 38 - 52 - 61 - 63 - 71 - 81 - 87 - 89;12 - 16 - 20 - 21 - 27 - 40 - 44 - 50 - 66 - 77;;;;
31387;DISPONIBLE;05 - 12 - 16 - 22 - 48 - 50 - 52 - 55 - 63 - 78;24 - 29 - 30 - 47 - 54 - 63 - 67 - 73 - 77 - 86;;;;
31388;DISPONIBLE;05 - 14 - 18 - 35 - 36 - 55 - 57 - 58 - 66 - 67;04 - 06 - 11 - 21 - 33 - 41 - 56 - 58 - 67 - 80;;;;
31389;DISPONIBLE;18 - 20 - 26 - 31 - 33 - 35 - 40 - 50 - 66 - 67;23 - 26 - 29 - 40 - 50 - 64 - 65 - 71 - 88 - 89;;;;
31390;DISPONIBLE;22 - 23 - 26 - 44 - 48 - 60 - 67 - 79 - 80 - 82;16 - 19 - 20 - 26 - 43 - 47 - 48 - 55 - 82 - 85;;;;
31391;DISPONIBLE;19 - 32 - 34 - 40 - 48 - 49 - 52 - 68 - 69 - 86;04 - 09 - 23 - 45 - 52 - 54 - 55 - 59 - 60 - 68;;;;
31392;DISPONIBLE;14 - 24 - 27 - 38 - 53 - 55 - 63 - 64 - 83 - 87;04 - 11 - 14 - 39 - 44 - 47 - 48 - 67 - 75 - 84;;;;
31393;DISPONIBLE;01 - 08 - 11 - 30 - 37 - 62 - 64 - 73 - 83 - 85;02 - 15 - 26 - 27 - 32 - 34 - 66 - 71 - 72 - 79;;;;
31394;DISPONIBLE;04 - 06 - 22 - 34 - 39 - 55 - 57 - 62 - 67 - 71;01 - 11 - 31 - 41 - 42 - 47 - 49 - 53 - 61 - 80;;;;
31395;DISPONIBLE;04 - 16 - 30 - 41 - 44 - 50 - 55 - 62 - 68 - 88;04 - 16 - 25 - 28 - 33 - 42 - 48 - 52 - 62 - 68;;;;
31396;DISPONIBLE;21 - 34 - 38 - 57 - 60 - 67 - 81 - 82 - 83 - 88;10 - 12 - 29 - 41 - 54 - 55 - 57 - 65 - 69 - 85;;;;
31397;DISPONIBLE;05 - 08 - 14 - 20 - 28 - 30 - 36 - 60 - 62 - 78;21 - 26 - 58 - 61 - 65 - 67 - 73 - 76 - 83 - 84;;;;
31398;DISPONIBLE;10 - 12 - 23 - 24 - 28 - 31 - 37 - 55 - 71 - 86;17 - 25 - 38 - 53 - 64 - 66 - 76 - 83 - 88 - 89;;;;
31399;DISPONIBLE;03 - 04 - 07 - 15 - 30 - 51 - 53 - 60 - 74 - 82;05 - 17 - 26 - 27 - 29 - 46 - 53 - 60 - 68 - 85;;;;
31400;DISPONIBLE;02 - 06 - 11 - 17 - 20 - 38 - 46 - 49 - 67 - 90;05 - 07 - 08 - 09 - 19 - 21 - 30 - 46 - 65 - 82;;;;
31401;DISPONIBLE;04 - 08 - 30 - 33 - 39 - 46 - 59 - 64 - 81 - 86;14 - 28 - 33 - 40 - 52 - 64 - 70 - 71 - 77 - 83;;;;
31402;DISPONIBLE;07 - 18 - 23 - 26 - 35 - 44 - 64 - 69 - 85 - 90;32 - 33 - 47 - 52 - 54 - 66 - 72 - 73 - 75 - 82;;;;
31403;DISPONIBLE;13 - 14 - 18 - 23 - 47 - 50 - 73 - 77 - 86 - 90;03 - 09 - 11 - 18 - 24 - 35 - 44 - 45 - 56 - 75;;;;
31404;DISPONIBLE;05 - 07 - 08 - 46 - 50 - 54 - 55 - 78 - 84 - 90;13 - 18 - 23 - 33 - 37 - 46 - 62 - 63 - 69 - 87;;;;
31405;DISPONIBLE;15 - 24 - 25 - 32 - 65 - 67 - 75 - 81 - 88 - 90;08 - 09 - 23 - 39 - 42 - 46 - 58 - 62 - 77 - 79;;;;
31406;DISPONIBLE;01 - 23 - 33 - 49 - 52 - 63 - 66 - 69 - 70 - 85;05 - 09 - 16 - 19 - 32 - 46 - 47 - 49 - 72 - 75;;;;
31407;DISPONIBLE;07 - 34 - 41 - 58 - 60 - 67 - 69 - 75 - 78 - 88;05 - 21 - 22 - 24 - 31 - 41 - 42 - 52 - 81 - 85;;;;
31408;DISPONIBLE;08 - 20 - 23 - 29 - 31 - 33 - 36 - 42 - 44 - 51;21 - 27 - 34 - 43 - 47 - 51 - 54 - 55 - 75 - 88;;;;
31409;DISPONIBLE;09 - 13 - 20 - 32 - 44 - 48 - 52 - 66 - 81 - 82;03 - 14 - 20 - 22 - 40 - 44 - 50 - 51 - 59 - 62;;;;
31410;DISPONIBLE;12 - 17 - 18 - 20 - 34 - 48 - 62 - 75 - 77 - 82;38 - 46 - 50 - 58 - 62 - 66 - 68 - 70 - 81 - 85;;;;
31411;DISPONIBLE;01 - 12 - 27 - 28 - 40 - 43 - 50 - 56 - 79 - 89;03 - 16 - 26 - 43 - 59 - 65 - 69 - 74 - 81 - 83;;;;
31412;DISPONIBLE;02 - 16 - 35 - 36 - 46 - 55 - 57 - 58 - 67 - 82;06 - 17 - 24 - 34 - 38 - 39 - 54 - 75 - 85 - 88;;;;
31413;DISPONIBLE;03 - 07 - 15 - 33 - 34 - 40 - 44 - 50 - 56 - 70;04 - 17 - 30 - 38 - 41 - 54 - 55 - 56 - 61 - 82;;;;
31414;DISPONIBLE;15 - 16 - 17 - 21 - 32 - 56 - 63 - 68 - 83 - 86;04 - 29 - 34 - 55 - 63 - 65 - 67 - 74 - 78 - 79;;;;
31415;DISPONIBLE;04 - 05 - 34 - 44 - 50 - 61 - 62 - 74 - 84 - 85;03 - 21 - 23 - 32 - 34 - 36 - 37 - 38 - 55 - 82;;;;
31416;DISPONIBLE;01 - 42 - 52 - 53 - 67 - 68 - 74 - 75 - 80 - 82;04 - 05 - 06 - 29 - 39 - 48 - 53 - 68 - 70 - 79;;;;
31417;DISPONIBLE;03 - 04 - 09 - 32 - 34 - 36 - 59 - 70 - 73 - 82;04 - 19 - 43 - 50 - 51 - 52 - 56 - 57 - 71 - 89;;;;
31418;DISPONIBLE;31 - 37 - 44 - 49 - 55 - 57 - 71 - 75 - 81 - 87;10 - 18 - 27 - 37 - 45 - 54 - 59 - 68 - 72 - 76;;;;
31419;DISPONIBLE;11 - 13 - 16 - 22 - 31 - 41 - 52 - 70 - 73 - 74;38 - 42 - 43 - 44 - 53 - 56 - 60 - 66 - 74 - 77;;;;
31420;DISPONIBLE;07 - 10 - 13 - 37 - 47 - 63 - 71 - 75 - 80 - 85;20 - 30 - 38 - 39 - 46 - 54 - 63 - 69 - 78 - 82;;;;
31421;DISPONIBLE;09 - 20 - 33 - 41 - 48 - 51 - 52 - 81 - 82 - 90;14 - 15 - 21 - 39 - 50 - 62 - 65 - 68 - 71 - 79;;;;
31422;DISPONIBLE;16 - 17 - 18 - 31 - 42 - 47 - 48 - 69 - 78 - 90;15 - 17 - 21 - 22 - 25 - 27 - 69 - 83 - 84 - 89;;;;
31423;DISPONIBLE;06 - 26 - 33 - 34 - 49 - 55 - 58 - 64 - 65 - 77;08 - 23 - 26 - 39 - 45 - 46 - 47 - 52 - 77 - 81;;;;
31424;DISPONIBLE;07 - 16 - 28 - 30 - 49 - 61 - 64 - 81 - 84 - 85;05 - 21 - 28 - 30 - 32 - 37 - 40 - 43 - 60 - 90;;;;
31425;DISPONIBLE;01 - 28 - 40 - 41 - 42 - 51 - 52 - 59 - 63 - 77;10 - 12 - 20 - 27 - 37 - 47 - 49 - 62 - 66 - 87;;;;
31426;DISPONIBLE;10 - 26 - 27 - 30 - 41 - 42 - 47 - 50 - 64 - 88;10 - 12 - 16 - 23 - 29 - 37 - 44 - 49 - 70 - 72;;;;
31427;DISPONIBLE;13 - 14 - 21 - 32 - 38 - 55 - 79 - 80 - 87 - 88;13 - 39 - 40 - 51 - 60 - 63 - 67 - 72 - 75 - 81;;;;
31428;DISPONIBLE;05 - 23 - 33 - 38 - 39 - 43 - 55 - 58 - 59 - 79;07 - 08 - 17 - 36 - 49 - 57 - 62 - 63 - 75 - 79;;;;
31429;DISPONIBLE;05 - 16 - 22 - 37 - 44 - 51 - 65 - 80 - 87 - 88;16 - 20 - 22 - 27 - 33 - 37 - 62 - 65 - 77 - 90;;;;
31430;DISPONIBLE;28 - 47 - 53 - 56 - 57 - 59 - 66 - 68 - 77 - 85;18 - 39 - 40 - 68 - 69 - 70 - 71 - 77 - 82 - 89;;;;
31431;DISPONIBLE;09 - 28 - 36 - 37 - 63 - 69 - 75 - 83 - 88 - 89;01 - 04 - 07 - 17 - 19 - 23 - 56 - 59 - 61 - 89;;;;
31432;DISPONIBLE;31 - 39 - 41 - 58 - 66 - 69 - 74 - 77 - 82 - 87;06 - 13 - 19 - 41 - 45 - 50 - 71 - 80 - 82 - 90;;;;
31433;DISPONIBLE;07 - 22 - 30 - 38 - 40 - 46 - 51 - 62 - 86 - 87;14 - 20 - 22 - 23 - 34 - 35 - 41 - 60 - 61 - 82;;;;
31434;DISPONIBLE;10 - 13 - 39 - 41 - 56 - 71 - 74 - 81 - 84 - 89;05 - 06 - 10 - 27 - 37 - 47 - 80 - 82 - 83 - 88;;;;
31435;DISPONIBLE;01 - 04 - 27 - 41 - 46 - 49 - 52 - 78 - 83 - 87;05 - 15 - 18 - 21 - 26 - 50 - 51 - 54 - 85 - 89;;;;
31436;DISPONIBLE;08 - 20 - 35 - 46 - 64 - 72 - 79 - 82 - 86 - 87;03 - 14 - 28 - 46 - 49 - 62 - 68 - 71 - 81 - 84;;;;
31437;DISPONIBLE;23 - 27 - 29 - 46 - 47 - 71 - 73 - 78 - 82 - 87;04 - 22 - 27 - 28 - 30 - 37 - 56 - 61 - 70 - 84;;;;
31438;DISPONIBLE;13 - 33 - 38 - 40 - 49 - 57 - 58 - 72 - 85 - 90;05 - 09 - 12 - 17 - 20 - 34 - 48 - 67 - 69 - 90;;;;
31439;DISPONIBLE;14 - 25 - 26 - 32 - 48 - 53 - 57 - 72 - 73 - 85;01 - 03 - 08 - 14 - 15 - 23 - 28 - 49 - 64 - 80;;;;
31440;DISPONIBLE;21 - 23 - 29 - 32 - 43 - 59 - 69 - 72 - 75 - 86;03 - 20 - 23 - 25 - 28 - 29 - 44 - 66 - 67 - 75;;;;
31441;DISPONIBLE;02 - 05 - 13 - 31 - 33 - 49 - 71 - 73 - 74 - 80;06 - 29 - 39 - 41 - 55 - 61 - 62 - 69 - 76 - 88;;;;
31442;DISPONIBLE;01 - 07 - 11 - 23 - 32 - 41 - 42 - 43 - 50 - 55;14 - 18 - 21 - 24 - 28 - 35 - 46 - 52 - 75 - 80;;;;
31443;DISPONIBLE;09 - 13 - 23 - 31 - 51 - 52 - 59 - 68 - 76 - 77;09 - 21 - 26 - 33 - 50 - 56 - 62 - 67 - 76 - 88;;;;
31444;DISPONIBLE;05 - 14 - 15 - 23 - 24 - 25 - 28 - 34 - 47 - 66;05 - 09 - 34 - 36 - 37 - 42 - 45 - 50 - 59 - 78;;;;
31445;DISPONIBLE;11 - 15 - 21 - 23 - 31 - 38 - 46 - 52 - 61 - 68;06 - 10 - 17 - 22 - 38 - 42 - 44 - 51 - 66 - 88;;;;
31446;DISPONIBLE;04 - 05 - 15 - 16 - 23 - 57 - 58 - 74 - 76 - 82;03 - 27 - 28 - 29 - 46 - 48 - 49 - 58 - 78 - 89;;;;
31447;DISPONIBLE;06 - 33 - 36 - 39 - 46 - 52 - 61 - 66 - 71 - 77;11 - 36 - 52 - 53 - 57 - 69 - 76 - 81 - 83 - 84;;;;
31448;DISPONIBLE;05 - 11 - 24 - 40 - 42 - 43 - 46 - 59 - 61 - 69;02 - 05 - 21 - 23 - 32 - 37 - 43 - 45 - 64 - 67;;;;
31449;DISPONIBLE;08 - 10 - 28 - 30 - 34 - 52 - 61 - 67 - 68 - 75;01 - 03 - 23 - 31 - 44 - 50 - 66 - 71 - 75 - 80;;;;
31450;DISPONIBLE;16 - 23 - 25 - 27 - 30 - 39 - 43 - 60 - 75 - 89;01 - 19 - 26 - 28 - 45 - 65 - 67 - 68 - 71 - 72;;;;
31451;DISPONIBLE;02 - 04 - 06 - 13 - 16 - 39 - 43 - 50 - 57 - 72;03 - 11 - 12 - 24 - 42 - 64 - 74 - 75 - 76 - 81;;;;
31452;DISPONIBLE;06 - 14 - 17 - 24 - 33 - 39 - 49 - 76 - 78 - 87;20 - 32 - 33 - 48 - 49 - 55 - 61 - 79 - 88 - 90;;;;
31453;DISPONIBLE;04 - 21 - 26 - 30 - 44 - 49 - 52 - 65 - 82 - 88;12 - 21 - 23 - 27 - 35 - 48 - 70 - 74 - 76 - 79;;;;
31454;DISPONIBLE;01 - 07 - 27 - 30 - 38 - 48 - 59 - 67 - 72 - 78;13 - 21 - 36 - 48 - 49 - 56 - 61 - 67 - 76 - 81;;;;
31455;DISPONIBLE;02 - 10 - 27 - 28 - 37 - 40 - 52 - 58 - 73 - 90;02 - 06 - 17 - 37 - 38 - 47 - 48 - 49 - 65 - 78;;;;
31456;DISPONIBLE;13 - 14 - 39 - 46 - 51 - 54 - 64 - 65 - 81 - 89;10 - 13 - 37 - 41 - 48 - 55 - 68 - 75 - 78 - 84;;;;
31457;DISPONIBLE;20 - 30 - 37 - 48 - 53 - 55 - 57 - 61 - 64 - 72;09 - 20 - 23 - 28 - 60 - 69 - 76 - 78 - 82 - 83;;;;
31458;DISPONIBLE;09 - 35 - 39 - 52 - 70 - 71 - 75 - 79 - 80 - 85;21 - 23 - 35 - 45 - 50 - 56 - 58 - 61 - 85 - 86;;;;
31459;DISPONIBLE;05 - 23 - 39 - 42 - 53 - 57 - 62 - 70 - 73 - 82;06 - 17 - 37 - 40 - 41 - 46 - 52 - 55 - 71 - 81;;;;
31460;DISPONIBLE;06 - 09 - 10 - 15 - 17 - 24 - 26 - 67 - 73 - 78;12 - 17 - 21 - 31 - 34 - 51 - 53 - 64 - 80 - 83;;;;
31461;DISPONIBLE;07 - 10 - 11 - 30 - 36 - 50 - 75 - 82 - 83 - 89;19 - 24 - 29 - 34 - 40 - 47 - 54 - 60 - 67 - 90;;;;
31462;DISPONIBLE;17 - 20 - 32 - 40 - 42 - 52 - 57 - 80 - 86 - 90;03 - 04 - 10 - 20 - 28 - 39 - 44 - 50 - 64 - 65;;;;
31463;DISPONIBLE;03 - 07 - 24 - 26 - 42 - 53 - 70 - 71 - 73 - 88;07 - 12 - 26 - 43 - 45 - 64 - 65 - 68 - 78 - 87;;;;
