Carton;Estado;Linea A;Linea B;Linea C;Comprador;Localidad;Pago
3152;DISPONIBLE;11 - 13 - 16 - 17 - 57 - 58 - 61 - 77 - 79 - 86;07 - 08 - 17 - 20 - 33 - 47 - 58 - 65 - 66 - 78;;;;
3153;DISPONIBLE;06 - 16 - 21 - 52 - 60 - 64 - 68 - 69 - 80 - 88;02 - 11 - 24 - 28 - 33 - 41 - 45 - 46 - 54 - 63;;;;
3154;DISPONIBLE;12 - 13 - 38 - 47 - 63 - 66 - 71 - 77 - 83 - 85;06 - 11 - 24 - 37 - 52 - 53 - 54 - 64 - 66 - 83;;;;
3155;DISPONIBLE;04 - 23 - 27 - 32 - 40 - 58 - 59 - 63 - 81 - 87;07 - 10 - 24 - 48 - 52 - 58 - 59 - 62 - 81 - 88;;;;
3156;DISPONIBLE;19 - 24 - 33 - 45 - 53 - 68 - 70 - 74 - 76 - 86;05 - 22 - 45 - 46 - 50 - 63 - 64 - 75 - 84 - 89;;;;
3157;DISPONIBLE;02 - 17 - 33 - 35 - 42 - 43 - 68 - 69 - 72 - 90;22 - 37 - 41 - 54 - 58 - 60 - 64 - 72 - 78 - 88;;;;
3158;DISPONIBLE;02 - 10 - 15 - 20 - 33 - 37 - 43 - 63 - 66 - 90;17 - 28 - 38 - 43 - 45 - 63 - 75 - 77 - 80 - 87;;;;
3159;DISPONIBLE;20 - 22 - 44 - 45 - 48 - 74 - 75 - 80 - 82 - 86;02 - 04 - 29 - 33 - 38 - 43 - 62 - 82 - 84 - 90;;;;
3160;DISPONIBLE;05 - 13 - 41 - 54 - 66 - 72 - 75 - 78 - 82 - 89;07 - 09 - 13 - 14 - 42 - 43 - 63 - 69 - 74 - 82;;;;
3161;DISPONIBLE;06 - 07 - 10 - 38 - 41 - 42 - 60 - 69 - 84 - 90;05 - 22 - 27 - 29 - 50 - 55 - 59 - 77 - 78 - 86;;;;
3162;DISPONIBLE;14 - 20 - 24 - 32 - 34 - 35 - 49 - 50 - 57 - 58;05 - 14 - 15 - 18 - 31 - 39 - 55 - 59 - 68 - 81;;;;
3163;DISPONIBLE;04 - 07 - 08 - 28 - 35 - 39 - 55 - 63 - 85 - 86;03 - 32 - 39 - 40 - 43 - 49 - 59 - 74 - 83 - 87;;;;
3164;DISPONIBLE;11 - 14 - 19 - 29 - 32 - 42 - 51 - 52 - 63 - 73;02 - 08 - 09 - 23 - 58 - 64 - 78 - 86 - 88 - 89;;;;
3165;DISPONIBLE;02 - 03 - 06 - 08 - 42 - 49 - 50 - 59 - 79 - 86;12 - 15 - 31 - 44 - 46 - 65 - 70 - 78 - 87 - 88;;;;
3166;DISPONIBLE;03 - 04 - 05 - 09 - 16 - 28 - 35 - 48 - 57 - 65;07 - 09 - 21 - 34 - 37 - 41 - 46 - 53 - 82 - 85;;;;
3167;DISPONIBLE;05 - 08 - 14 - 28 - 39 - 43 - 57 - 78 - 83 - 86;08 - 09 - 14 - 30 - 40 - 41 - 48 - 54 - 85 - 88;;;;
3168;DISPONIBLE;10 - 16 - 22 - 36 - 41 - 45 - 57 - 59 - 68 - 80;18 - 19 - 23 - 38 - 58 - 63 - 70 - 72 - 76 - 87;;;;
3169;DISPONIBLE;12 - 21 - 22 - 26 - 31 - 40 - 44 - 54 - 74 - 85;09 - 30 - 50 - 60 - 62 - 68 - 69 - 84 - 87 - 88;;;;
3170;DISPONIBLE;11 - 20 - 30 - 45 - 59 - 62 - 63 - 75 - 83 - 85;03 - 08 - 13 - 19 - 33 - 38 - 56 - 68 - 87 - 89;;;;
3171;DISPONIBLE;04 - 05 - 12 - 13 - 17 - 25 - 32 - 63 - 82 - 86;14 - 44 - 47 - 52 - 53 - 56 - 60 - 70 - 85 - 90;;;;
3172;DISPONIBLE;02 - 03 - 23 - 24 - 25 - 29 - 43 - 49 - 58 - 85;10 - 12 - 18 - 35 - 38 - 39 - 42 - 65 - 73 - 88;;;;
3173;DISPONIBLE;08 - 11 - 12 - 14 - 22 - 34 - 66 - 70 - 73 - 87;09 - 10 - 12 - 14 - 16 - 37 - 48 - 71 - 80 - 86;;;;
3174;DISPONIBLE;13 - 23 - 29 - 34 - 40 - 44 - 48 - 63 - 75 - 89;05 - 06 - 11 - 12 - 27 - 30 - 39 - 65 - 70 - 83;;;;
3175;DISPONIBLE;01 - 16 - 18 - 20 - 28 - 39 - 40 - 68 - 74 - 83;04 - 06 - 22 - 24 - 47 - 50 - 54 - 60 - 67 - 89;;;;
3176;DISPONIBLE;07 - 09 - 21 - 25 - 30 - 38 - 49 - 53 - 58 - 67;07 - 09 - 13 - 35 - 53 - 59 - 62 - 69 - 72 - 83;;;;
3177;DISPONIBLE;02 - 06 - 09 - 13 - 39 - 48 - 50 - 53 - 71 - 88;09 - 11 - 19 - 20 - 22 - 33 - 40 - 74 - 75 - 78;;;;
3178;DISPONIBLE;30 - 34 - 35 - 36 - 37 - 47 - 49 - 70 - 72 - 81;02 - 13 - 30 - 36 - 41 - 46 - 60 - 62 - 66 - 69;;;;
3179;DISPONIBLE;06 - 11 - 16 - 34 - 45 - 49 - 67 - 78 - 81 - 85;11 - 16 - 31 - 38 - 51 - 59 - 63 - 65 - 66 - 76;;;;
3180;DISPONIBLE;08 - 13 - 20 - 26 - 37 - 42 - 61 - 63 - 82 - 88;18 - 22 - 23 - 34 - 44 - 49 - 51 - 81 - 89 - 90;;;;
3181;DISPONIBLE;08 - 10 - 16 - 28 - 32 - 44 - 60 - 62 - 76 - 85;03 - 10 - 21 - 28 - 40 - 56 - 61 - 69 - 78 - 87;;;;
3182;DISPONIBLE;05 - 28 - 36 - 38 - 41 - 42 - 49 - 51 - 74 - 88;02 - 09 - 19 - 22 - 27 - 32 - 43 - 54 - 70 - 86;;;;
3183;DISPONIBLE;09 - 24 - 43 - 47 - 54 - 58 - 65 - 77 - 78 - 90;04 - 09 - 38 - 40 - 53 - 59 - 64 - 67 - 85 - 90;;;;
3184;DISPONIBLE;01 - 10 - 18 - 24 - 34 - 58 - 63 - 68 - 69 - 70;04 - 08 - 33 - 43 - 48 - 53 - 54 - 62 - 67 - 74;;;;
3185;DISPONIBLE;04 - 08 - 12 - 23 - 31 - 38 - 43 - 62 - 63 - 79;04 - 05 - 19 - 21 - 36 - 50 - 59 - 69 - 81 - 87;;;;
3186;DISPONIBLE;13 - 20 - 35 - 41 - 45 - 46 - 52 - 53 - 54 - 56;01 - 05 - 11 - 24 - 29 - 31 - 43 - 53 - 57 - 62;;;;
3187;DISPONIBLE;01 - 02 - 10 - 19 - 21 - 27 - 37 - 50 - 53 - 79;08 - 15 - 28 - 32 - 34 - 38 - 46 - 51 - 68 - 83;;;;
3188;DISPONIBLE;11 - 19 - 20 - 22 - 23 - 30 - 45 - 49 - 61 - 73;05 - 12 - 16 - 25 - 28 - 30 - 34 - 42 - 75 - 77;;;;
3189;DISPONIBLE;01 - 09 - 20 - 23 - 30 - 31 - 34 - 41 - 71 - 73;02 - 13 - 16 - 22 - 23 - 38 - 52 - 59 - 70 - 85;;;;
3190;DISPONIBLE;15 - 27 - 28 - 33 - 37 - 45 - 47 - 59 - 67 - 86;23 - 26 - 40 - 51 - 62 - 66 - 72 - 73 - 74 - 87;;;;
3191;DISPONIBLE;07 - 13 - 21 - 32 - 34 - 36 - 39 - 48 - 81 - 87;27 - 31 - 35 - 49 - 51 - 57 - 62 - 63 - 64 - 81;;;;
3192;DISPONIBLE;04 - 07 - 17 - 20 - 26 - 47 - 50 - 55 - 83 - 85;09 - 32 - 38 - 40 - 44 - 46 - 63 - 69 - 78 - 86;;;;
3193;DISPONIBLE;08 - 09 - 19 - 20 - 26 - 30 - 47 - 75 - 78 - 87;02 - 05 - 31 - 44 - 52 - 53 - 63 - 72 - 83 - 85;;;;
3194;DISPONIBLE;07 - 36 - 39 - 59 - 66 - 74 - 78 - 84 - 87 - 88;08 - 18 - 21 - 26 - 34 - 42 - 44 - 49 - 63 - 86;;;;
3195;DISPONIBLE;09 - 13 - 17 - 18 - 39 - 50 - 53 - 54 - 77 - 87;15 - 23 - 34 - 57 - 76 - 79 - 80 - 83 - 84 - 87;;;;
3196;DISPONIBLE;11 - 12 - 17 - 28 - 34 - 48 - 53 - 58 - 65 - 86;01 - 02 - 03 - 04 - 12 - 27 - 38 - 43 - 57 - 68;;;;
3197;DISPONIBLE;10 - 12 - 32 - 36 - 40 - 48 - 49 - 50 - 63 - 82;04 - 18 - 19 - 28 - 37 - 45 - 49 - 74 - 75 - 85;;;;
3198;DISPONIBLE;04 - 07 - 16 - 23 - 44 - 47 - 58 - 69 - 82 - 86;18 - 29 - 38 - 41 - 43 - 62 - 67 - 68 - 75 - 76;;;;
3199;DISPONIBLE;17 - 29 - 37 - 43 - 50 - 57 - 68 - 69 - 81 - 83;07 - 14 - 19 - 24 - 40 - 49 - 55 - 58 - 60 - 71;;;;
3200;DISPONIBLE;03 - 11 - 17 - 28 - 37 - 65 - 69 - 70 - 72 - 89;02 - 03 - 19 - 20 - 31 - 55 - 61 - 68 - 69 - 86;;;;
3201;DISPONIBLE;05 - 27 - 33 - 41 - 44 - 47 - 62 - 68 - 82 - 87;04 - 23 - 33 - 38 - 63 - 67 - 71 - 74 - 79 - 83;;;;
3202;DISPONIBLE;09 - 18 - 21 - 27 - 45 - 49 - 66 - 67 - 69 - 81;20 - 22 - 52 - 53 - 59 - 61 - 62 - 75 - 88 - 89;;;;
3203;DISPONIBLE;02 - 17 - 18 - 37 - 39 - 46 - 47 - 48 - 54 - 57;06 - 10 - 20 - 21 - 30 - 31 - 36 - 39 - 42 - 77;;;;
3204;DISPONIBLE;02 - 14 - 20 - 25 - 35 - 39 - 42 - 45 - 69 - 83;09 - 17 - 21 - 22 - 25 - 46 - 58 - 73 - 78 - 81;;;;
3205;DISPONIBLE;16 - 25 - 31 - 38 - 42 - 55 - 61 - 74 - 79 - 84;03 - 17 - 18 - 20 - 22 - 25 - 67 - 68 - 87 - 88;;;;
3206;DISPONIBLE;20 - 21 - 28 - 30 - 31 - 35 - 40 - 73 - 80 - 88;03 - 09 - 11 - 22 - 27 - 31 - 33 - 41 - 42 - 44;;;;
3207;DISPONIBLE;10 - 22 - 29 - 39 - 53 - 55 - 56 - 59 - 76 - 90;08 - 19 - 21 - 31 - 35 - 56 - 58 - 72 - 76 - 88;;;;
3208;DISPONIBLE;06 - 18 - 30 - 37 - 50 - 60 - 62 - 77 - 78 - 87;06 - 27 - 31 - 37 - 51 - 54 - 57 - 59 - 84 - 85;;;;
3209;DISPONIBLE;07 - 19 - 21 - 23 - 28 - 47 - 53 - 58 - 64 - 72;02 - 06 - 27 - 28 - 32 - 40 - 48 - 57 - 69 - 89;;;;
3210;DISPONIBLE;04 - 09 - 16 - 22 - 27 - 30 - 31 - 67 - 83 - 86;23 - 24 - 32 - 40 - 46 - 50 - 56 - 59 - 86 - 87;;;;
3211;DISPONIBLE;05 - 11 - 20 - 39 - 41 - 45 - 46 - 48 - 53 - 72;04 - 06 - 11 - 24 - 27 - 35 - 38 - 60 - 67 - 83;;;;
3212;DISPONIBLE;11 - 23 - 52 - 54 - 55 - 58 - 66 - 73 - 84 - 88;08 - 18 - 35 - 41 - 43 - 47 - 59 - 65 - 79 - 83;;;;
3213;DISPONIBLE;07 - 17 - 21 - 26 - 28 - 45 - 53 - 67 - 86 - 88;01 - 39 - 41 - 45 - 46 - 56 - 62 - 65 - 69 - 90;;;;
3214;DISPONIBLE;10 - 13 - 17 - 23 - 28 - 37 - 55 - 78 - 80 - 88;23 - 28 - 31 - 46 - 48 - 54 - 68 - 70 - 76 - 80;;;;
3215;DISPONIBLE;05 - 07 - 16 - 22 - 27 - 43 - 54 - 65 - 80 - 84;03 - 14 - 18 - 24 - 45 - 62 - 64 - 81 - 82 - 87;;;;
3216;DISPONIBLE;01 - 33 - 37 - 41 - 66 - 71 - 76 - 79 - 84 - 87;09 - 22 - 28 - 30 - 40 - 51 - 59 - 60 - 71 - 90;;;;
3217;DISPONIBLE;01 - 07 - 10 - 11 - 19 - 24 - 25 - 55 - 61 - 62;03 - 06 - 11 - 16 - 17 - 46 - 54 - 74 - 75 - 78;;;;
3218;DISPONIBLE;04 - 14 - 18 - 35 - 38 - 45 - 46 - 54 - 76 - 80;05 - 11 - 18 - 22 - 24 - 30 - 44 - 48 - 70 - 83;;;;
3219;DISPONIBLE;06 - 18 - 20 - 37 - 42 - 45 - 51 - 75 - 78 - 88;24 - 45 - 46 - 48 - 54 - 57 - 71 - 76 - 85 - 88;;;;
3220;DISPONIBLE;12 - 23 - 30 - 38 - 41 - 43 - 67 - 69 - 80 - 86;13 - 16 - 23 - 26 - 28 - 31 - 68 - 73 - 79 - 89;;;;
3221;DISPONIBLE;03 - 20 - 27 - 48 - 49 - 57 - 65 - 78 - 83 - 85;10 - 16 - 26 - 28 - 38 - 47 - 56 - 73 - 77 - 85;;;;
3222;DISPONIBLE;08 - 12 - 17 - 22 - 26 - 58 - 60 - 61 - 75 - 76;04 - 09 - 25 - 46 - 58 - 62 - 64 - 71 - 76 - 84;;;;
3223;DISPONIBLE;10 - 14 - 36 - 42 - 59 - 62 - 66 - 72 - 74 - 76;07 - 29 - 31 - 39 - 51 - 57 - 64 - 82 - 84 - 88;;;;
3224;DISPONIBLE;12 - 28 - 51 - 52 - 56 - 63 - 64 - 67 - 81 - 89;01 - 07 - 40 - 43 - 44 - 62 - 65 - 74 - 80 - 84;;;;
3225;DISPONIBLE;10 - 22 - 32 - 36 - 46 - 47 - 50 - 65 - 82 - 86;12 - 23 - 25 - 28 - 44 - 52 - 53 - 67 - 73 - 80;;;;
3226;DISPONIBLE;08 - 12 - 19 - 36 - 38 - 43 - 54 - 55 - 85 - 88;13 - 23 - 28 - 38 - 48 - 53 - 62 - 66 - 82 - 87;;;;
3227;DISPONIBLE;04 - 26 - 51 - 59 - 66 - 71 - 73 - 76 - 78 - 86;01 - 08 - 36 - 48 - 53 - 55 - 64 - 69 - 71 - 81;;;;
3228;DISPONIBLE;05 - 17 - 36 - 39 - 48 - 57 - 58 - 69 - 74 - 77;21 - 24 - 34 - 42 - 46 - 47 - 61 - 72 - 75 - 84;;;;
3229;DISPONIBLE;15 - 23 - 34 - 53 - 70 - 76 - 77 - 80 - 83 - 90;01 - 26 - 32 - 33 - 52 - 60 - 67 - 74 - 76 - 88;;;;
3230;DISPONIBLE;14 - 27 - 36 - 39 - 44 - 68 - 73 - 74 - 88 - 89;20 - 21 - 22 - 35 - 42 - 56 - 70 - 81 - 85 - 90;;;;
3231;DISPONIBLE;01 - 04 - 07 - 11 - 28 - 33 - 44 - 53 - 66 - 90;25 - 41 - 49 - 62 - 69 - 71 - 73 - 77 - 88 - 89;;;;
3232;DISPONIBLE;20 - 27 - 30 - 43 - 54 - 63 - 72 - 73 - 75 - 86;02 - 15 - 25 - 26 - 28 - 31 - 43 - 48 - 58 - 78;;;;
3233;DISPONIBLE;05 - 13 - 18 - 19 - 24 - 38 - 56 - 58 - 76 - 78;02 - 15 - 21 - 38 - 43 - 52 - 57 - 62 - 67 - 84;;;;
3234;DISPONIBLE;02 - 14 - 15 - 16 - 24 - 42 - 48 - 57 - 59 - 76;03 - 23 - 29 - 35 - 44 - 52 - 69 - 75 - 78 - 90;;;;
3235;DISPONIBLE;04 - 39 - 47 - 53 - 60 - 62 - 65 - 68 - 75 - 84;21 - 32 - 39 - 57 - 60 - 62 - 63 - 64 - 72 - 75;;;;
3236;DISPONIBLE;04 - 18 - 27 - 49 - 50 - 54 - 56 - 58 - 61 - 90;12 - 17 - 18 - 26 - 28 - 55 - 70 - 74 - 79 - 88;;;;
3237;DISPONIBLE;01 - 07 - 16 - 25 - 39 - 46 - 49 - 66 - 76 - 90;05 - 20 - 44 - 45 - 50 - 65 - 69 - 73 - 77 - 87;;;;
3238;DISPONIBLE;03 - 04 - 17 - 19 - 21 - 45 - 52 - 61 - 68 - 69;04 - 06 - 08 - 13 - 30 - 53 - 61 - 68 - 74 - 78;;;;
3239;DISPONIBLE;01 - 05 - 20 - 29 - 30 - 45 - 48 - 52 - 74 - 88;05 - 06 - 20 - 23 - 33 - 35 - 52 - 55 - 66 - 72;;;;
3240;DISPONIBLE;09 - 30 - 34 - 41 - 46 - 51 - 60 - 72 - 86 - 89;04 - 05 - 19 - 20 - 29 - 41 - 43 - 49 - 62 - 63;;;;
3241;DISPONIBLE;01 - 12 - 24 - 34 - 51 - 64 - 69 - 72 - 75 - 81;17 - 23 - 24 - 42 - 57 - 81 - 84 - 86 - 87 - 90;;;;
3242;DISPONIBLE;10 - 22 - 27 - 39 - 46 - 50 - 54 - 71 - 77 - 90;01 - 07 - 10 - 22 - 51 - 57 - 60 - 67 - 72 - 81;;;;
3243;DISPONIBLE;01 - 27 - 42 - 49 - 65 - 67 - 71 - 78 - 80 - 85;15 - 24 - 29 - 35 - 47 - 54 - 57 - 72 - 77 - 78;;;;
3244;DISPONIBLE;05 - 15 - 32 - 46 - 56 - 63 - 82 - 83 - 85 - 88;02 - 06 - 16 - 18 - 37 - 40 - 42 - 45 - 64 - 81;;;;
3245;DISPONIBLE;01 - 13 - 15 - 23 - 24 - 38 - 45 - 56 - 64 - 85;12 - 15 - 20 - 35 - 39 - 42 - 49 - 50 - 63 - 80;;;;
3246;DISPONIBLE;18 - 19 - 35 - 39 - 47 - 53 - 56 - 61 - 62 - 90;24 - 26 - 27 - 31 - 35 - 43 - 48 - 51 - 61 - 72;;;;
3247;DISPONIBLE;04 - 22 - 27 - 31 - 33 - 40 - 47 - 58 - 65 - 82;06 - 07 - 49 - 50 - 52 - 60 - 64 - 65 - 71 - 83;;;;
3248;DISPONIBLE;01 - 04 - 31 - 49 - 55 - 67 - 69 - 72 - 74 - 84;01 - 25 - 36 - 52 - 53 - 54 - 66 - 67 - 82 - 83;;;;
3249;DISPONIBLE;27 - 37 - 48 - 49 - 53 - 60 - 65 - 67 - 81 - 85;16 - 20 - 29 - 34 - 36 - 37 - 47 - 48 - 76 - 89;;;;
3250;DISPONIBLE;13 - 27 - 36 - 37 - 43 - 68 - 70 - 74 - 79 - 81;09 - 11 - 22 - 23 - 39 - 41 - 57 - 67 - 72 - 74;;;;
3251;DISPONIBLE;11 - 13 - 27 - 31 - 62 - 66 - 74 - 75 - 89 - 90;01 - 03 - 10 - 21 - 26 - 29 - 45 - 49 - 56 - 79;;;;
3252;DISPONIBLE;16 - 28 - 30 - 32 - 45 - 48 - 50 - 62 - 63 - 84;03 - 20 - 33 - 36 - 44 - 52 - 54 - 55 - 58 - 87;;;;
3253;DISPONIBLE;04 - 25 - 30 - 38 - 41 - 58 - 61 - 63 - 73 - 82;08 - 11 - 22 - 26 - 29 - 42 - 53 - 56 - 58 - 64;;;;
3254;DISPONIBLE;03 - 05 - 25 - 38 - 41 - 50 - 56 - 58 - 64 - 86;33 - 38 - 39 - 45 - 54 - 57 - 58 - 72 - 87 - 88;;;;
3255;DISPONIBLE;01 - 07 - 17 - 25 - 31 - 33 - 42 - 43 - 60 - 90;06 - 08 - 14 - 25 - 26 - 30 - 63 - 65 - 86 - 87;;;;
3256;DISPONIBLE;02 - 03 - 08 - 19 - 29 - 30 - 58 - 62 - 78 - 80;09 - 16 - 20 - 23 - 35 - 46 - 47 - 48 - 55 - 70;;;;
3257;DISPONIBLE;09 - 18 - 20 - 25 - 40 - 41 - 63 - 68 - 79 - 83;06 - 08 - 11 - 20 - 23 - 44 - 45 - 56 - 66 - 68;;;;
3258;DISPONIBLE;07 - 23 - 29 - 32 - 42 - 52 - 61 - 72 - 74 - 75;01 - 09 - 16 - 45 - 46 - 48 - 56 - 65 - 77 - 88;;;;
3259;DISPONIBLE;02 - 12 - 29 - 43 - 46 - 50 - 55 - 58 - 60 - 80;12 - 16 - 17 - 26 - 39 - 48 - 55 - 77 - 85 - 88;;;;
3260;DISPONIBLE;02 - 20 - 24 - 26 - 36 - 43 - 47 - 57 - 80 - 89;07 - 16 - 18 - 20 - 21 - 44 - 57 - 77 - 84 - 86;;;;
3261;DISPONIBLE;03 - 05 - 20 - 28 - 34 - 43 - 45 - 46 - 52 - 78;08 - 11 - 27 - 39 - 41 - 42 - 49 - 53 - 57 - 77;;;;
3262;DISPONIBLE;02 - 16 - 26 - 34 - 54 - 56 - 62 - 67 - 72 - 76;11 - 21 - 23 - 26 - 51 - 62 - 63 - 69 - 71 - 81;;;;
3263;DISPONIBLE;05 - 07 - 22 - 35 - 36 - 46 - 54 - 56 - 59 - 62;01 - 02 - 18 - 25 - 38 - 39 - 50 - 51 - 77 - 82;;;;
3264;DISPONIBLE;14 - 25 - 27 - 36 - 40 - 47 - 51 - 70 - 73 - 79;20 - 29 - 56 - 60 - 62 - 65 - 75 - 82 - 83 - 86;;;;
3265;DISPONIBLE;14 - 15 - 18 - 27 - 33 - 36 - 57 - 61 - 83 - 88;04 - 10 - 18 - 38 - 47 - 49 - 62 - 66 - 78 - 82;;;;
3266;DISPONIBLE;02 - 11 - 34 - 44 - 46 - 48 - 49 - 64 - 65 - 72;19 - 34 - 48 - 51 - 57 - 59 - 70 - 71 - 77 - 86;;;;
3267;DISPONIBLE;01 - 05 - 12 - 15 - 20 - 28 - 59 - 65 - 77 - 84;04 - 21 - 40 - 50 - 56 - 61 - 70 - 81 - 85 - 89;;;;
3268;DISPONIBLE;01 - 10 - 18 - 29 - 48 - 63 - 71 - 76 - 86 - 89;14 - 25 - 34 - 43 - 46 - 47 - 64 - 74 - 75 - 89;;;;
3269;DISPONIBLE;04 - 10 - 25 - 35 - 49 - 65 - 71 - 83 - 86 - 89;21 - 38 - 39 - 44 - 50 - 63 - 66 - 80 - 85 - 87;;;;
3270;DISPONIBLE;05 - 13 - 16 - 17 - 39 - 40 - 49 - 73 - 79 - 80;04 - 11 - 22 - 28 - 29 - 39 - 47 - 68 - 83 - 87;;;;
3271;DISPONIBLE;16 - 25 - 26 - 31 - 43 - 49 - 53 - 62 - 78 - 81;09 - 23 - 30 - 51 - 52 - 73 - 79 - 88 - 89 - 90;;;;
3272;DISPONIBLE;01 - 07 - 32 - 48 - 51 - 53 - 59 - 66 - 73 - 85;02 - 10 - 14 - 40 - 77 - 78 - 80 - 84 - 88 - 89;;;;
3273;DISPONIBLE;19 - 42 - 51 - 54 - 55 - 57 - 61 - 65 - 70 - 83;04 - 19 - 31 - 34 - 47 - 58 - 59 - 70 - 82 - 85;;;;
3274;DISPONIBLE;06 - 18 - 29 - 43 - 48 - 59 - 61 - 77 - 80 - 89;01 - 07 - 12 - 21 - 23 - 24 - 39 - 65 - 70 - 88;;;;
3275;DISPONIBLE;02 - 04 - 09 - 16 - 22 - 39 - 46 - 54 - 71 - 73;01 - 03 - 08 - 32 - 39 - 49 - 52 - 83 - 84 - 88;;;;
3276;DISPONIBLE;07 - 08 - 16 - 24 - 28 - 38 - 54 - 70 - 72 - 89;33 - 39 - 48 - 51 - 67 - 68 - 73 - 80 - 84 - 88;;;;
3277;DISPONIBLE;01 - 12 - 13 - 32 - 34 - 40 - 42 - 53 - 67 - 72;11 - 34 - 36 - 52 - 66 - 67 - 68 - 70 - 82 - 83;;;;
3278;DISPONIBLE;20 - 29 - 34 - 36 - 55 - 68 - 73 - 76 - 78 - 86;01 - 21 - 36 - 41 - 50 - 53 - 56 - 66 - 82 - 89;;;;
3279;DISPONIBLE;06 - 09 - 30 - 35 - 46 - 47 - 71 - 72 - 77 - 80;12 - 18 - 20 - 26 - 36 - 55 - 56 - 78 - 87 - 89;;;;
3280;DISPONIBLE;01 - 08 - 18 - 24 - 44 - 48 - 50 - 51 - 52 - 85;04 - 06 - 17 - 18 - 24 - 60 - 61 - 73 - 88 - 90;;;;
3281;DISPONIBLE;04 - 13 - 19 - 34 - 47 - 49 - 57 - 61 - 70 - 87;14 - 24 - 29 - 38 - 53 - 62 - 72 - 74 - 76 - 84;;;;
3282;DISPONIBLE;16 - 17 - 37 - 49 - 50 - 55 - 63 - 72 - 73 - 81;03 - 09 - 17 - 19 - 22 - 46 - 58 - 72 - 81 - 82;;;;
3283;DISPONIBLE;06 - 21 - 31 - 42 - 49 - 52 - 82 - 85 - 86 - 88;12 - 23 - 29 - 39 - 40 - 46 - 58 - 62 - 73 - 75;;;;
3284;DISPONIBLE;05 - 26 - 50 - 52 - 67 - 73 - 75 - 83 - 85 - 90;05 - 07 - 14 - 21 - 27 - 39 - 47 - 50 - 58 - 65;;;;
3285;DISPONIBLE;07 - 10 - 28 - 39 - 48 - 53 - 63 - 65 - 81 - 86;10 - 13 - 14 - 19 - 55 - 58 - 61 - 64 - 72 - 84;;;;
3286;DISPONIBLE;04 - 35 - 36 - 39 - 49 - 53 - 55 - 61 - 65 - 66;08 - 14 - 17 - 18 - 26 - 49 - 53 - 63 - 70 - 80;;;;
3287;DISPONIBLE;13 - 22 - 23 - 25 - 26 - 36 - 41 - 45 - 56 - 73;05 - 17 - 27 - 47 - 51 - 52 - 65 - 67 - 69 - 74;;;;
3288;DISPONIBLE;17 - 22 - 27 - 28 - 36 - 39 - 54 - 79 - 87 - 88;01 - 17 - 22 - 24 - 27 - 31 - 38 - 66 - 87 - 88;;;;
3289;DISPONIBLE;06 - 18 - 25 - 28 - 40 - 45 - 55 - 67 - 76 - 80;15 - 19 - 36 - 44 - 46 - 52 - 59 - 75 - 83 - 89;;;;
3290;DISPONIBLE;01 - 14 - 21 - 27 - 33 - 35 - 36 - 46 - 54 - 75;28 - 33 - 47 - 49 - 53 - 60 - 76 - 83 - 84 - 89;;;;
3291;DISPONIBLE;01 - 06 - 12 - 31 - 40 - 47 - 60 - 67 - 76 - 77;18 - 21 - 22 - 23 - 30 - 34 - 38 - 39 - 64 - 65;;;;
3292;DISPONIBLE;07 - 11 - 14 - 17 - 35 - 57 - 58 - 60 - 63 - 77;25 - 27 - 40 - 42 - 43 - 49 - 54 - 60 - 69 - 79;;;;
3293;DISPONIBLE;07 - 23 - 29 - 45 - 46 - 62 - 70 - 76 - 83 - 90;06 - 15 - 28 - 32 - 54 - 56 - 58 - 61 - 66 - 68;;;;
3294;DISPONIBLE;08 - 13 - 14 - 24 - 27 - 35 - 37 - 77 - 85 - 86;33 - 36 - 48 - 52 - 57 - 68 - 75 - 88 - 89 - 90;;;;
3295;DISPONIBLE;05 - 21 - 24 - 46 - 57 - 58 - 72 - 80 - 85 - 87;09 - 24 - 27 - 28 - 29 - 51 - 59 - 73 - 85 - 87;;;;
3296;DISPONIBLE;12 - 23 - 36 - 52 - 54 - 61 - 69 - 75 - 89 - 90;11 - 23 - 30 - 44 - 46 - 59 - 70 - 74 - 82 - 86;;;;
3297;DISPONIBLE;12 - 15 - 24 - 26 - 49 - 50 - 60 - 68 - 80 - 89;09 - 25 - 36 - 48 - 52 - 63 - 64 - 75 - 83 - 84;;;;
3298;DISPONIBLE;03 - 08 - 18 - 22 - 28 - 61 - 62 - 70 - 83 - 89;09 - 17 - 28 - 29 - 42 - 65 - 66 - 73 - 75 - 86;;;;
3299;DISPONIBLE;17 - 18 - 25 - 26 - 27 - 42 - 71 - 72 - 77 - 88;01 - 10 - 12 - 18 - 27 - 61 - 69 - 70 - 83 - 84;;;;
3300;DISPONIBLE;08 - 11 - 16 - 18 - 19 - 35 - 44 - 79 - 80 - 86;15 - 24 - 27 - 46 - 51 - 57 - 58 - 60 - 63 - 87;;;;
3301;DISPONIBLE;01 - 14 - 15 - 30 - 38 - 40 - 59 - 61 - 73 - 85;13 - 21 - 31 - 33 - 60 - 67 - 74 - 80 - 84 - 87;;;;
3302;DISPONIBLE;30 - 33 - 35 - 45 - 60 - 64 - 67 - 69 - 77 - 80;05 - 21 - 27 - 28 - 40 - 52 - 54 - 74 - 75 - 87;;;;
