Carton;Estado;Linea A;Linea B;Linea C;Comprador;Localidad;Pago
1152;DISPONIBLE;01 - 36 - 48 - 49 - 53 - 63 - 72 - 82 - 85 - 87;07 - 10 - 12 - 15 - 42 - 46 - 59 - 70 - 83 - 87;;;;
1153;DISPONIBLE;25 - 27 - 29 - 37 - 43 - 49 - 52 - 73 - 83 - 86;21 - 22 - 27 - 41 - 45 - 46 - 53 - 73 - 74 - 80;;;;
1154;DISPONIBLE;05 - 24 - 36 - 39 - 42 - 48 - 58 - 79 - 83 - 84;03 - 10 - 19 - 37 - 44 - 45 - 69 - 70 - 80 - 85;;;;
1155;DISPONIBLE;02 - 29 - 38 - 41 - 53 - 68 - 73 - 82 - 85 - 90;23 - 28 - 30 - 38 - 46 - 48 - 50 - 52 - 63 - 88;;;;
1156;DISPONIBLE;15 - 28 - 30 - 37 - 44 - 45 - 49 - 61 - 69 - 86;12 - 13 - 25 - 26 - 31 - 42 - 54 - 80 - 81 - 84;;;;
1157;DISPONIBLE;19 - 20 - 25 - 26 - 34 - 57 - 58 - 79 - 89 - 90;17 - 18 - 20 - 36 - 48 - 58 - 75 - 76 - 85 - 90;;;;
1158;DISPONIBLE;18 - 27 - 32 - 34 - 41 - 51 - 52 - 57 - 79 - 86;16 - 18 - 27 - 41 - 44 - 52 - 57 - 64 - 86 - 90;;;;
1159;DISPONIBLE;05 - 46 - 47 - 55 - 58 - 64 - 66 - 70 - 76 - 77;13 - 19 - 38 - 67 - 73 - 75 - 80 - 81 - 87 - 89;;;;
1160;DISPONIBLE;09 - 10 - 13 - 31 - 34 - 39 - 43 - 47 - 60 - 79;13 - 19 - 25 - 33 - 56 - 60 - 67 - 73 - 77 - 81;;;;
1161;DISPONIBLE;01 - 10 - 24 - 32 - 39 - 44 - 51 - 62 - 81 - 84;10 - 17 - 22 - 33 - 34 - 46 - 55 - 69 - 75 - 89;;;;
1162;DISPONIBLE;15 - 29 - 37 - 39 - 41 - 43 - 51 - 54 - 55 - 84;02 - 04 - 16 - 30 - 33 - 51 - 54 - 60 - 84 - 89;;;;
1163;DISPONIBLE;07 - 15 - 32 - 42 - 49 - 54 - 60 - 61 - 64 - 74;13 - 31 - 32 - 34 - 38 - 50 - 58 - 77 - 79 - 85;;;;
1164;DISPONIBLE;06 - 22 - 24 - 25 - 40 - 45 - 46 - 53 - 58 - 84;07 - 13 - 23 - 32 - 41 - 51 - 67 - 72 - 74 - 79;;;;
1165;DISPONIBLE;02 - 12 - 23 - 27 - 41 - 43 - 50 - 54 - 66 - 71;07 - 08 - 11 - 12 - 23 - 62 - 65 - 75 - 80 - 84;;;;
1166;DISPONIBLE;17 - 18 - 21 - 24 - 40 - 50 - 52 - 61 - 80 - 81;09 - 14 - 28 - 34 - 40 - 62 - 72 - 74 - 78 - 83;;;;
1167;DISPONIBLE;19 - 22 - 29 - 30 - 39 - 41 - 47 - 67 - 83 - 87;02 - 08 - 27 - 36 - 41 - 50 - 52 - 56 - 64 - 81;;;;
1168;DISPONIBLE;05 - 11 - 19 - 34 - 66 - 76 - 81 - 83 - 88 - 89;02 - 14 - 19 - 35 - 56 - 62 - 76 - 84 - 87 - 90;;;;
1169;DISPONIBLE;02 - 06 - 30 - 42 - 62 - 67 - 74 - 79 - 83 - 86;04 - 09 - 13 - 28 - 34 - 41 - 43 - 55 - 70 - 74;;;;
1170;DISPONIBLE;03 - 19 - 33 - 36 - 38 - 57 - 59 - 69 - 70 - 80;08 - 11 - 13 - 17 - 18 - 33 - 37 - 39 - 66 - 89;;;;
1171;DISPONIBLE;01 - 04 - 17 - 20 - 23 - 30 - 44 - 60 - 86 - 88;03 - 04 - 06 - 13 - 55 - 56 - 66 - 73 - 77 - 78;;;;
1172;DISPONIBLE;02 - 03 - 05 - 22 - 39 - 49 - 51 - 74 - 76 - 85;06 - 23 - 26 - 33 - 35 - 41 - 75 - 79 - 80 - 88;;;;
1173;DISPONIBLE;04 - 07 - 11 - 17 - 23 - 33 - 38 - 66 - 87 - 90;03 - 26 - 27 - 34 - 42 - 45 - 53 - 55 - 60 - 84;;;;
1174;DISPONIBLE;05 - 13 - 18 - 26 - 44 - 45 - 61 - 71 - 83 - 85;13 - 20 - 21 - 22 - 30 - 38 - 63 - 83 - 84 - 87;;;;
1175;DISPONIBLE;06 - 11 - 12 - 35 - 48 - 50 - 54 - 56 - 76 - 77;11 - 43 - 47 - 57 - 58 - 61 - 66 - 83 - 87 - 88;;;;
1176;DISPONIBLE;03 - 12 - 13 - 22 - 28 - 31 - 37 - 60 - 71 - 72;07 - 12 - 13 - 14 - 41 - 52 - 64 - 76 - 80 - 83;;;;
1177;DISPONIBLE;09 - 15 - 35 - 43 - 47 - 56 - 64 - 78 - 81 - 87;21 - 24 - 31 - 41 - 44 - 49 - 68 - 69 - 85 - 90;;;;
1178;DISPONIBLE;22 - 26 - 39 - 41 - 43 - 44 - 45 - 50 - 53 - 68;03 - 33 - 35 - 37 - 42 - 47 - 57 - 71 - 78 - 82;;;;
1179;DISPONIBLE;01 - 10 - 18 - 19 - 25 - 56 - 59 - 73 - 78 - 86;04 - 14 - 21 - 29 - 37 - 51 - 66 - 77 - 79 - 89;;;;
1180;DISPONIBLE;02 - 23 - 26 - 35 - 36 - 37 - 38 - 56 - 74 - 80;19 - 20 - 30 - 32 - 38 - 42 - 43 - 53 - 62 - 89;;;;
1181;DISPONIBLE;09 - 21 - 24 - 31 - 46 - 62 - 67 - 76 - 77 - 83;17 - 23 - 25 - 35 - 49 - 50 - 53 - 64 - 76 - 79;;;;
1182;DISPONIBLE;07 - 10 - 13 - 14 - 15 - 20 - 24 - 28 - 45 - 74;16 - 23 - 31 - 37 - 39 - 48 - 60 - 61 - 71 - 73;;;;
1183;DISPONIBLE;05 - 06 - 07 - 22 - 51 - 57 - 60 - 75 - 84 - 90;01 - 04 - 11 - 38 - 66 - 70 - 71 - 78 - 84 - 86;;;;
1184;DISPONIBLE;01 - 10 - 18 - 24 - 26 - 29 - 31 - 43 - 62 - 90;06 - 22 - 29 - 35 - 48 - 51 - 62 - 70 - 87 - 90;;;;
1185;DISPONIBLE;06 - 12 - 20 - 32 - 67 - 68 - 72 - 75 - 78 - 83;12 - 17 - 18 - 32 - 38 - 54 - 64 - 73 - 82 - 86;;;;
1186;DISPONIBLE;12 - 14 - 27 - 51 - 52 - 56 - 63 - 73 - 79 - 84;05 - 10 - 29 - 40 - 45 - 52 - 54 - 56 - 72 - 77;;;;
1187;DISPONIBLE;09 - 13 - 14 - 32 - 36 - 38 - 44 - 66 - 73 - 90;07 - 09 - 13 - 14 - 18 - 28 - 34 - 36 - 45 - 80;;;;
1188;DISPONIBLE;08 - 20 - 22 - 23 - 27 - 38 - 63 - 66 - 82 - 87;01 - 05 - 10 - 18 - 21 - 38 - 40 - 64 - 79 - 84;;;;
1189;DISPONIBLE;02 - 06 - 12 - 21 - 39 - 58 - 70 - 76 - 82 - 90;04 - 11 - 18 - 27 - 44 - 45 - 48 - 70 - 72 - 86;;;;
1190;DISPONIBLE;04 - 17 - 24 - 30 - 31 - 44 - 57 - 62 - 64 - 90;07 - 09 - 11 - 14 - 30 - 38 - 52 - 77 - 78 - 84;;;;
1191;DISPONIBLE;04 - 10 - 20 - 27 - 41 - 45 - 66 - 68 - 75 - 90;15 - 19 - 24 - 48 - 49 - 61 - 64 - 69 - 71 - 86;;;;
1192;DISPONIBLE;06 - 07 - 21 - 24 - 32 - 43 - 66 - 70 - 81 - 90;07 - 14 - 26 - 43 - 46 - 62 - 66 - 67 - 83 - 89;;;;
1193;DISPONIBLE;05 - 07 - 08 - 19 - 34 - 39 - 40 - 51 - 69 - 86;11 - 16 - 17 - 36 - 46 - 55 - 61 - 69 - 71 - 85;;;;
1194;DISPONIBLE;08 - 19 - 23 - 31 - 76 - 77 - 83 - 85 - 88 - 89;16 - 17 - 22 - 33 - 41 - 58 - 62 - 67 - 68 - 76;;;;
1195;DISPONIBLE;10 - 25 - 28 - 36 - 39 - 52 - 58 - 65 - 67 - 73;08 - 10 - 41 - 42 - 64 - 67 - 70 - 72 - 81 - 89;;;;
1196;DISPONIBLE;05 - 09 - 17 - 20 - 22 - 31 - 55 - 84 - 85 - 87;08 - 11 - 39 - 40 - 43 - 47 - 49 - 60 - 64 - 82;;;;
1197;DISPONIBLE;02 - 20 - 41 - 44 - 45 - 51 - 52 - 59 - 70 - 71;01 - 07 - 11 - 42 - 48 - 59 - 69 - 72 - 88 - 89;;;;
1198;DISPONIBLE;22 - 31 - 32 - 41 - 52 - 55 - 57 - 71 - 85 - 86;02 - 19 - 27 - 30 - 31 - 43 - 44 - 47 - 75 - 87;;;;
1199;DISPONIBLE;13 - 21 - 23 - 25 - 33 - 37 - 53 - 55 - 64 - 77;08 - 14 - 21 - 29 - 45 - 52 - 59 - 65 - 75 - 78;;;;
1200;DISPONIBLE;05 - 08 - 24 - 29 - 45 - 56 - 67 - 78 - 81 - 89;16 - 24 - 27 - 42 - 46 - 55 - 59 - 82 - 85 - 88;;;;
1201;DISPONIBLE;04 - 12 - 15 - 36 - 42 - 45 - 53 - 59 - 81 - 82;06 - 19 - 21 - 28 - 33 - 48 - 66 - 70 - 85 - 86;;;;
1202;DISPONIBLE;12 - 16 - 17 - 31 - 43 - 67 - 69 - 77 - 87 - 90;02 - 42 - 53 - 64 - 68 - 76 - 78 - 82 - 89 - 90;;;;
1203;DISPONIBLE;03 - 05 - 27 - 44 - 58 - 59 - 60 - 74 - 82 - 89;14 - 22 - 23 - 45 - 46 - 56 - 65 - 68 - 72 - 86;;;;
1204;DISPONIBLE;08 - 11 - 13 - 25 - 26 - 36 - 49 - 58 - 59 - 74;02 - 08 - 26 - 32 - 37 - 38 - 53 - 55 - 65 - 88;;;;
1205;DISPONIBLE;21 - 34 - 49 - 56 - 59 - 60 - 78 - 80 - 82 - 85;08 - 10 - 12 - 26 - 33 - 53 - 63 - 71 - 73 - 89;;;;
1206;DISPONIBLE;02 - 11 - 12 - 17 - 20 - 70 - 76 - 80 - 82 - 89;02 - 05 - 07 - 14 - 34 - 45 - 56 - 62 - 73 - 74;;;;
1207;DISPONIBLE;01 - 07 - 08 - 10 - 18 - 30 - 38 - 53 - 66 - 68;02 - 16 - 25 - 40 - 41 - 48 - 55 - 74 - 76 - 77;;;;
1208;DISPONIBLE;02 - 04 - 07 - 13 - 16 - 21 - 25 - 42 - 87 - 89;09 - 26 - 27 - 51 - 56 - 64 - 71 - 75 - 76 - 87;;;;
1209;DISPONIBLE;03 - 09 - 17 - 18 - 19 - 21 - 34 - 41 - 54 - 90;02 - 17 - 24 - 32 - 43 - 61 - 67 - 68 - 86 - 90;;;;
1210;DISPONIBLE;06 - 08 - 21 - 22 - 32 - 39 - 53 - 56 - 63 - 82;08 - 10 - 21 - 22 - 28 - 31 - 48 - 51 - 56 - 81;;;;
1211;DISPONIBLE;12 - 30 - 35 - 43 - 45 - 49 - 55 - 76 - 78 - 82;02 - 11 - 30 - 38 - 40 - 43 - 48 - 52 - 75 - 82;;;;
1212;DISPONIBLE;04 - 14 - 15 - 26 - 27 - 31 - 54 - 55 - 73 - 90;04 - 06 - 22 - 23 - 32 - 37 - 40 - 51 - 69 - 88;;;;
1213;DISPONIBLE;05 - 14 - 18 - 33 - 36 - 43 - 56 - 80 - 83 - 86;03 - 05 - 11 - 21 - 43 - 46 - 53 - 63 - 72 - 74;;;;
1214;DISPONIBLE;10 - 20 - 22 - 23 - 33 - 40 - 55 - 61 - 87 - 90;27 - 30 - 32 - 38 - 63 - 75 - 76 - 77 - 82 - 83;;;;
1215;DISPONIBLE;07 - 12 - 15 - 25 - 36 - 53 - 65 - 73 - 76 - 90;10 - 14 - 28 - 48 - 52 - 59 - 61 - 62 - 63 - 79;;;;
1216;DISPONIBLE;07 - 10 - 12 - 38 - 49 - 63 - 64 - 68 - 81 - 86;12 - 29 - 36 - 45 - 51 - 53 - 67 - 68 - 73 - 81;;;;
1217;DISPONIBLE;08 - 22 - 28 - 39 - 43 - 53 - 64 - 67 - 70 - 74;03 - 11 - 31 - 43 - 47 - 57 - 67 - 74 - 80 - 85;;;;
1218;DISPONIBLE;08 - 15 - 48 - 58 - 64 - 72 - 73 - 80 - 83 - 87;05 - 16 - 31 - 33 - 36 - 37 - 42 - 44 - 47 - 86;;;;
1219;DISPONIBLE;14 - 23 - 30 - 41 - 42 - 43 - 49 - 50 - 58 - 66;01 - 03 - 04 - 06 - 16 - 32 - 35 - 38 - 70 - 80;;;;
1220;DISPONIBLE;08 - 10 - 13 - 25 - 34 - 44 - 45 - 57 - 71 - 75;01 - 17 - 57 - 59 - 60 - 63 - 67 - 69 - 78 - 81;;;;
1221;DISPONIBLE;01 - 16 - 17 - 18 - 25 - 47 - 61 - 62 - 84 - 88;29 - 30 - 37 - 45 - 48 - 50 - 63 - 69 - 75 - 77;;;;
1222;DISPONIBLE;01 - 05 - 11 - 16 - 36 - 37 - 46 - 62 - 66 - 82;21 - 24 - 25 - 56 - 65 - 66 - 72 - 78 - 84 - 90;;;;
1223;DISPONIBLE;10 - 12 - 19 - 40 - 42 - 65 - 67 - 73 - 83 - 85;02 - 15 - 32 - 35 - 36 - 52 - 53 - 62 - 66 - 69;;;;
1224;DISPONIBLE;02 - 03 - 05 - 16 - 17 - 22 - 24 - 50 - 67 - 70;09 - 18 - 19 - 28 - 31 - 37 - 38 - 51 - 53 - 84;;;;
1225;DISPONIBLE;03 - 15 - 18 - 27 - 40 - 45 - 68 - 71 - 74 - 79;05 - 06 - 23 - 40 - 42 - 50 - 60 - 71 - 78 - 84;;;;
1226;DISPONIBLE;24 - 28 - 32 - 47 - 48 - 58 - 71 - 75 - 77 - 82;02 - 19 - 24 - 32 - 38 - 47 - 58 - 63 - 89 - 90;;;;
1227;DISPONIBLE;01 - 03 - 34 - 37 - 38 - 40 - 50 - 84 - 87 - 90;14 - 25 - 26 - 57 - 68 - 72 - 79 - 87 - 88 - 90;;;;
1228;DISPONIBLE;15 - 19 - 21 - 27 - 42 - 45 - 54 - 65 - 69 - 86;03 - 16 - 21 - 31 - 44 - 58 - 66 - 72 - 83 - 87;;;;
1229;DISPONIBLE;03 - 22 - 26 - 31 - 34 - 41 - 43 - 55 - 61 - 72;15 - 24 - 29 - 30 - 36 - 41 - 54 - 65 - 67 - 71;;;;
1230;DISPONIBLE;02 - 10 - 13 - 28 - 33 - 44 - 45 - 55 - 73 - 80;09 - 11 - 15 - 16 - 38 - 43 - 45 - 47 - 55 - 89;;;;
1231;DISPONIBLE;09 - 16 - 37 - 55 - 65 - 69 - 71 - 72 - 73 - 86;09 - 16 - 33 - 34 - 50 - 60 - 61 - 81 - 84 - 86;;;;
1232;DISPONIBLE;01 - 13 - 14 - 21 - 33 - 50 - 69 - 74 - 78 - 82;08 - 10 - 16 - 30 - 37 - 45 - 59 - 60 - 62 - 87;;;;
1233;DISPONIBLE;02 - 05 - 11 - 19 - 47 - 66 - 67 - 74 - 85 - 88;07 - 31 - 39 - 52 - 53 - 62 - 63 - 75 - 76 - 84;;;;
1234;DISPONIBLE;14 - 19 - 21 - 38 - 46 - 62 - 63 - 65 - 71 - 84;05 - 23 - 34 - 47 - 53 - 57 - 64 - 66 - 78 - 83;;;;
1235;DISPONIBLE;02 - 12 - 15 - 16 - 22 - 23 - 29 - 36 - 64 - 77;10 - 15 - 27 - 31 - 34 - 36 - 53 - 55 - 85 - 90;;;;
1236;DISPONIBLE;11 - 12 - 25 - 31 - 34 - 35 - 45 - 46 - 81 - 82;15 - 18 - 37 - 38 - 44 - 45 - 65 - 68 - 79 - 86;;;;
1237;DISPONIBLE;01 - 03 - 29 - 39 - 49 - 52 - 54 - 68 - 69 - 89;11 - 27 - 29 - 33 - 50 - 68 - 75 - 76 - 79 - 88;;;;
1238;DISPONIBLE;09 - 11 - 24 - 38 - 44 - 57 - 76 - 80 - 86 - 90;05 - 08 - 10 - 29 - 45 - 64 - 67 - 72 - 84 - 87;;;;
1239;DISPONIBLE;05 - 10 - 31 - 52 - 66 - 68 - 82 - 88 - 89 - 90;09 - 15 - 18 - 23 - 28 - 35 - 50 - 67 - 70 - 79;;;;
1240;DISPONIBLE;10 - 23 - 28 - 45 - 56 - 60 - 64 - 72 - 73 - 86;06 - 10 - 25 - 28 - 29 - 33 - 36 - 65 - 73 - 78;;;;
1241;DISPONIBLE;06 - 10 - 13 - 14 - 15 - 17 - 42 - 46 - 59 - 67;10 - 25 - 30 - 35 - 36 - 42 - 52 - 69 - 75 - 87;;;;
1242;DISPONIBLE;02 - 13 - 27 - 32 - 33 - 37 - 40 - 42 - 46 - 87;02 - 06 - 23 - 28 - 43 - 56 - 70 - 71 - 75 - 89;;;;
1243;DISPONIBLE;09 - 10 - 27 - 28 - 29 - 33 - 45 - 60 - 69 - 84;05 - 16 - 22 - 23 - 31 - 41 - 42 - 56 - 57 - 66;;;;
1244;DISPONIBLE;08 - 15 - 26 - 28 - 53 - 56 - 57 - 68 - 72 - 90;03 - 23 - 27 - 39 - 50 - 57 - 60 - 61 - 63 - 72;;;;
1245;DISPONIBLE;03 - 20 - 32 - 38 - 54 - 77 - 78 - 79 - 86 - 90;08 - 10 - 14 - 17 - 20 - 24 - 39 - 43 - 48 - 90;;;;
1246;DISPONIBLE;01 - 15 - 41 - 44 - 53 - 56 - 57 - 75 - 81 - 83;03 - 17 - 23 - 47 - 48 - 52 - 66 - 75 - 77 - 85;;;;
1247;DISPONIBLE;05 - 09 - 10 - 19 - 35 - 47 - 50 - 66 - 74 - 89;08 - 13 - 28 - 29 - 42 - 55 - 57 - 70 - 78 - 79;;;;
1248;DISPONIBLE;05 - 07 - 24 - 26 - 39 - 43 - 50 - 52 - 68 - 81;04 - 07 - 11 - 18 - 28 - 30 - 45 - 49 - 79 - 80;;;;
1249;DISPONIBLE;10 - 40 - 42 - 50 - 61 - 71 - 72 - 74 - 79 - 87;03 - 11 - 16 - 24 - 25 - 57 - 68 - 71 - 74 - 86;;;;
1250;DISPONIBLE;07 - 08 - 12 - 16 - 21 - 22 - 27 - 32 - 40 - 85;04 - 12 - 21 - 24 - 37 - 45 - 65 - 74 - 80 - 90;;;;
1251;DISPONIBLE;14 - 20 - 27 - 29 - 31 - 32 - 34 - 58 - 72 - 83;06 - 10 - 25 - 34 - 43 - 60 - 64 - 68 - 79 - 80;;;;
1252;DISPONIBLE;17 - 21 - 28 - 32 - 36 - 39 - 43 - 51 - 67 - 86;16 - 17 - 30 - 35 - 38 - 40 - 43 - 44 - 53 - 88;;;;
1253;DISPONIBLE;10 - 13 - 17 - 21 - 46 - 53 - 55 - 57 - 62 - 74;02 - 04 - 06 - 10 - 11 - 29 - 54 - 67 - 79 - 85;;;;
1254;DISPONIBLE;09 - 10 - 12 - 20 - 23 - 27 - 60 - 61 - 62 - 66;29 - 30 - 44 - 48 - 50 - 59 - 71 - 73 - 85 - 87;;;;
1255;DISPONIBLE;20 - 27 - 31 - 48 - 49 - 50 - 68 - 73 - 75 - 86;06 - 07 - 20 - 23 - 30 - 37 - 39 - 57 - 60 - 63;;;;
1256;DISPONIBLE;24 - 28 - 30 - 39 - 40 - 49 - 51 - 53 - 63 - 79;05 - 12 - 24 - 36 - 40 - 48 - 54 - 74 - 79 - 82;;;;
1257;DISPONIBLE;10 - 21 - 33 - 39 - 43 - 57 - 61 - 64 - 70 - 88;04 - 12 - 13 - 22 - 25 - 34 - 36 - 49 - 57 - 80;;;;
1258;DISPONIBLE;21 - 27 - 30 - 38 - 43 - 50 - 57 - 59 - 76 - 79;02 - 29 - 31 - 42 - 49 - 56 - 57 - 76 - 79 - 82;;;;
1259;DISPONIBLE;04 - 13 - 17 - 40 - 44 - 45 - 54 - 82 - 87 - 88;04 - 15 - 25 - 29 - 32 - 36 - 37 - 40 - 41 - 78;;;;
1260;DISPONIBLE;04 - 07 - 11 - 48 - 59 - 61 - 65 - 70 - 75 - 82;01 - 09 - 14 - 15 - 30 - 32 - 38 - 64 - 71 - 80;;;;
1261;DISPONIBLE;11 - 13 - 25 - 28 - 36 - 44 - 49 - 77 - 82 - 85;02 - 05 - 22 - 41 - 42 - 48 - 59 - 67 - 82 - 90;;;;
1262;DISPONIBLE;09 - 15 - 18 - 32 - 55 - 57 - 59 - 66 - 71 - 75;20 - 30 - 32 - 37 - 40 - 58 - 62 - 70 - 71 - 73;;;;
1263;DISPONIBLE;02 - 22 - 29 - 33 - 41 - 48 - 62 - 64 - 74 - 84;11 - 21 - 30 - 34 - 43 - 65 - 68 - 72 - 75 - 82;;;;
1264;DISPONIBLE;02 - 22 - 25 - 31 - 48 - 59 - 66 - 71 - 78 - 82;14 - 17 - 28 - 29 - 30 - 47 - 56 - 60 - 77 - 81;;;;
1265;DISPONIBLE;01 - 24 - 28 - 35 - 38 - 43 - 55 - 64 - 76 - 80;07 - 33 - 36 - 40 - 42 - 43 - 52 - 57 - 69 - 85;;;;
1266;DISPONIBLE;17 - 26 - 34 - 43 - 60 - 70 - 76 - 83 - 85 - 87;05 - 13 - 21 - 22 - 23 - 45 - 53 - 64 - 72 - 75;;;;
1267;DISPONIBLE;07 - 15 - 24 - 25 - 30 - 35 - 38 - 40 - 50 - 58;23 - 24 - 25 - 31 - 34 - 37 - 38 - 45 - 62 - 77;;;;
1268;DISPONIBLE;02 - 12 - 22 - 35 - 37 - 52 - 81 - 87 - 88 - 90;06 - 11 - 45 - 46 - 47 - 59 - 60 - 65 - 72 - 75;;;;
1269;DISPONIBLE;12 - 14 - 45 - 48 - 52 - 54 - 59 - 73 - 75 - 80;10 - 11 - 13 - 18 - 20 - 28 - 35 - 68 - 71 - 76;;;;
1270;DISPONIBLE;06 - 08 - 33 - 46 - 57 - 64 - 71 - 85 - 86 - 90;01 - 08 - 09 - 15 - 19 - 25 - 59 - 74 - 77 - 84;;;;
1271;DISPONIBLE;03 - 10 - 15 - 16 - 17 - 44 - 50 - 73 - 76 - 84;06 - 17 - 20 - 28 - 37 - 50 - 52 - 65 - 79 - 80;;;;
1272;DISPONIBLE;09 - 27 - 31 - 54 - 65 - 66 - 68 - 69 - 77 - 81;03 - 18 - 30 - 34 - 45 - 47 - 50 - 67 - 70 - 90;;;;
1273;DISPONIBLE;01 - 07 - 27 - 36 - 45 - 55 - 60 - 66 - 71 - 79;12 - 15 - 33 - 41 - 49 - 56 - 60 - 77 - 83 - 87;;;;
1274;DISPONIBLE;03 - 25 - 40 - 48 - 49 - 51 - 52 - 71 - 76 - 88;13 - 19 - 30 - 31 - 32 - 46 - 48 - 83 - 86 - 90;;;;
1275;DISPONIBLE;01 - 26 - 27 - 39 - 43 - 49 - 59 - 60 - 74 - 82;15 - 21 - 26 - 29 - 42 - 43 - 72 - 74 - 81 - 82;;;;
1276;DISPONIBLE;10 - 12 - 14 - 19 - 23 - 26 - 33 - 38 - 41 - 86;05 - 08 - 27 - 32 - 42 - 43 - 54 - 64 - 70 - 90;;;;
1277;DISPONIBLE;11 - 13 - 18 - 21 - 22 - 39 - 41 - 43 - 46 - 79;06 - 08 - 29 - 35 - 49 - 60 - 62 - 66 - 77 - 90;;;;
1278;DISPONIBLE;01 - 09 - 19 - 26 - 27 - 55 - 67 - 85 - 88 - 89;10 - 20 - 22 - 23 - 33 - 47 - 53 - 81 - 85 - 89;;;;
1279;DISPONIBLE;18 - 19 - 27 - 28 - 47 - 48 - 53 - 57 - 59 - 89;16 - 18 - 30 - 33 - 37 - 51 - 57 - 71 - 72 - 79;;;;
1280;DISPONIBLE;06 - 30 - 37 - 46 - 47 - 77 - 81 - 83 - 85 - 90;06 - 11 - 26 - 35 - 36 - 40 - 50 - 57 - 83 - 90;;;;
1281;DISPONIBLE;32 - 37 - 40 - 48 - 53 - 57 - 74 - 82 - 83 - 84;12 - 18 - 22 - 31 - 34 - 38 - 41 - 56 - 67 - 68;;;;
1282;DISPONIBLE;05 - 20 - 21 - 25 - 46 - 50 - 61 - 70 - 74 - 84;05 - 06 - 09 - 27 - 43 - 52 - 58 - 70 - 71 - 89;;;;
1283;DISPONIBLE;31 - 32 - 47 - 48 - 50 - 51 - 58 - 61 - 71 - 85;05 - 12 - 18 - 27 - 50 - 53 - 54 - 57 - 61 - 70;;;;
1284;DISPONIBLE;01 - 05 - 07 - 35 - 43 - 48 - 54 - 80 - 85 - 87;01 - 03 - 10 - 32 - 37 - 41 - 49 - 51 - 80 - 86;;;;
1285;DISPONIBLE;04 - 15 - 17 - 19 - 30 - 36 - 39 - 75 - 79 - 85;11 - 18 - 32 - 33 - 47 - 57 - 68 - 69 - 76 - 87;;;;
1286;DISPONIBLE;02 - 12 - 33 - 36 - 45 - 48 - 54 - 66 - 83 - 85;05 - 26 - 29 - 38 - 41 - 44 - 47 - 66 - 84 - 87;;;;
1287;DISPONIBLE;09 - 37 - 40 - 44 - 49 - 61 - 66 - 68 - 78 - 89;02 - 08 - 09 - 13 - 30 - 40 - 43 - 57 - 67 - 74;;;;
1288;DISPONIBLE;08 - 11 - 13 - 35 - 36 - 49 - 52 - 53 - 88 - 90;01 - 11 - 14 - 15 - 23 - 38 - 52 - 67 - 69 - 90;;;;
1289;DISPONIBLE;03 - 12 - 28 - 29 - 40 - 41 - 51 - 60 - 75 - 76;02 - 08 - 35 - 37 - 46 - 52 - 54 - 67 - 69 - 86;;;;
1290;DISPONIBLE;01 - 12 - 16 - 24 - 44 - 51 - 70 - 71 - 76 - 84;03 - 10 - 26 - 29 - 39 - 59 - 64 - 68 - 77 - 80;;;;
1291;DISPONIBLE;23 - 36 - 37 - 50 - 51 - 53 - 66 - 72 - 80 - 82;04 - 05 - 18 - 19 - 42 - 44 - 60 - 64 - 79 - 82;;;;
1292;DISPONIBLE;03 - 18 - 24 - 33 - 34 - 51 - 59 - 74 - 75 - 89;09 - 15 - 30 - 32 - 45 - 46 - 53 - 68 - 74 - 87;;;;
1293;DISPONIBLE;25 - 26 - 34 - 56 - 57 - 58 - 64 - 70 - 78 - 81;03 - 07 - 09 - 17 - 29 - 31 - 55 - 63 - 74 - 86;;;;
1294;DISPONIBLE;26 - 39 - 45 - 52 - 53 - 57 - 65 - 72 - 82 - 87;07 - 08 - 21 - 29 - 32 - 41 - 69 - 71 - 78 - 90;;;;
1295;DISPONIBLE;02 - 08 - 12 - 38 - 42 - 43 - 55 - 74 - 82 - 90;23 - 25 - 35 - 38 - 51 - 60 - 65 - 66 - 85 - 87;;;;
1296;DISPONIBLE;12 - 20 - 24 - 25 - 51 - 52 - 53 - 60 - 63 - 82;02 - 07 - 18 - 29 - 35 - 38 - 52 - 53 - 67 - 73;;;;
1297;DISPONIBLE;10 - 27 - 30 - 50 - 55 - 57 - 61 - 65 - 69 - 89;03 - 11 - 13 - 24 - 43 - 49 - 54 - 58 - 76 - 86;;;;
1298;DISPONIBLE;10 - 22 - 24 - 33 - 47 - 52 - 57 - 71 - 82 - 90;03 - 11 - 15 - 18 - 42 - 44 - 54 - 75 - 76 - 84;;;;
1299;DISPONIBLE;10 - 19 - 29 - 35 - 42 - 59 - 61 - 71 - 72 - 73;17 - 22 - 28 - 32 - 34 - 42 - 44 - 62 - 88 - 89;;;;
1300;DISPONIBLE;01 - 10 - 20 - 26 - 27 - 53 - 59 - 62 - 84 - 89;13 - 20 - 21 - 34 - 42 - 51 - 61 - 68 - 73 - 88;;;;
1301;DISPONIBLE;01 - 22 - 37 - 48 - 60 - 63 - 75 - 76 - 78 - 79;14 - 17 - 30 - 35 - 54 - 60 - 64 - 65 - 77 - 83;;;;
1302;DISPONIBLE;16 - 44 - 46 - 55 - 59 - 65 - 75 - 76 - 87 - 88;14 - 47 - 48 - 55 - 62 - 64 - 66 - 71 - 86 - 88;;;;
