Carton;Estado;Linea A;Linea B;Linea C;Comprador;Localidad;Pago
1152;DISPONIBLE;01 - 10 - 26 - 42 - 61 - 65 - 68 - 69 - 71 - 80;09 - 12 - 22 - 29 - 40 - 44 - 56 - 67 - 72 - 77;;;;
1153;DISPONIBLE;18 - 32 - 36 - 43 - 64 - 77 - 78 - 80 - 85 - 90;12 - 18 - 19 - 46 - 57 - 65 - 72 - 74 - 75 - 88;;;;
1154;DISPONIBLE;02 - 13 - 18 - 24 - 26 - 28 - 53 - 56 - 69 - 72;08 - 12 - 23 - 24 - 31 - 42 - 50 - 57 - 71 - 86;;;;
1155;DISPONIBLE;02 - 07 - 40 - 42 - 51 - 57 - 62 - 63 - 84 - 89;16 - 19 - 24 - 40 - 46 - 48 - 49 - 54 - 77 - 84;;;;
1156;DISPONIBLE;04 - 17 - 22 - 34 - 35 - 41 - 46 - 50 - 51 - 55;16 - 21 - 38 - 45 - 46 - 50 - 53 - 76 - 87 - 89;;;;
1157;DISPONIBLE;19 - 36 - 42 - 51 - 52 - 59 - 72 - 79 - 87 - 89;07 - 15 - 20 - 25 - 62 - 70 - 71 - 73 - 78 - 88;;;;
1158;DISPONIBLE;04 - 14 - 19 - 38 - 39 - 42 - 45 - 59 - 68 - 76;01 - 06 - 27 - 31 - 39 - 43 - 44 - 53 - 78 - 79;;;;
1159;DISPONIBLE;02 - 05 - 30 - 32 - 36 - 70 - 78 - 81 - 84 - 86;09 - 18 - 22 - 29 - 40 - 41 - 52 - 56 - 74 - 83;;;;
1160;DISPONIBLE;13 - 29 - 47 - 58 - 63 - 64 - 72 - 76 - 82 - 89;01 - 11 - 27 - 45 - 52 - 54 - 56 - 71 - 77 - 79;;;;
1161;DISPONIBLE;03 - 21 - 36 - 41 - 47 - 51 - 63 - 75 - 78 - 88;05 - 30 - 33 - 37 - 45 - 49 - 59 - 72 - 81 - 84;;;;
1162;DISPONIBLE;03 - 10 - 19 - 23 - 27 - 34 - 36 - 51 - 80 - 84;18 - 20 - 33 - 38 - 39 - 45 - 65 - 70 - 79 - 90;;;;
1163;DISPONIBLE;20 - 37 - 45 - 54 - 56 - 63 - 65 - 70 - 86 - 87;04 - 06 - 09 - 16 - 28 - 39 - 46 - 62 - 80 - 87;;;;
1164;DISPONIBLE;06 - 36 - 43 - 47 - 54 - 55 - 69 - 71 - 82 - 88;01 - 06 - 20 - 41 - 47 - 62 - 69 - 78 - 83 - 85;;;;
1165;DISPONIBLE;20 - 24 - 25 - 27 - 30 - 32 - 47 - 48 - 75 - 89;01 - 20 - 22 - 30 - 39 - 41 - 43 - 54 - 60 - 72;;;;
1166;DISPONIBLE;16 - 25 - 34 - 39 - 45 - 55 - 61 - 66 - 82 - 88;06 - 20 - 23 - 52 - 53 - 65 - 75 - 82 - 85 - 90;;;;
1167;DISPONIBLE;10 - 19 - 20 - 24 - 27 - 30 - 64 - 68 - 77 - 84;08 - 09 - 10 - 12 - 31 - 43 - 69 - 76 - 77 - 86;;;;
1168;DISPONIBLE;02 - 10 - 15 - 35 - 54 - 62 - 83 - 84 - 85 - 89;01 - 21 - 28 - 33 - 34 - 40 - 44 - 63 - 73 - 85;;;;
1169;DISPONIBLE;03 - 07 - 14 - 21 - 27 - 28 - 38 - 56 - 66 - 69;05 - 08 - 15 - 16 - 20 - 29 - 42 - 44 - 75 - 83;;;;
1170;DISPONIBLE;07 - 08 - 11 - 13 - 34 - 41 - 42 - 47 - 81 - 82;25 - 37 - 39 - 42 - 47 - 57 - 77 - 79 - 81 - 90;;;;
1171;DISPONIBLE;07 - 22 - 27 - 33 - 37 - 52 - 63 - 70 - 75 - 88;19 - 24 - 27 - 31 - 36 - 37 - 42 - 51 - 75 - 83;;;;
1172;DISPONIBLE;06 - 15 - 29 - 30 - 44 - 46 - 55 - 66 - 81 - 83;01 - 05 - 14 - 39 - 43 - 51 - 55 - 57 - 81 - 83;;;;
1173;DISPONIBLE;01 - 40 - 51 - 55 - 58 - 59 - 63 - 67 - 71 - 87;13 - 24 - 25 - 27 - 44 - 72 - 73 - 76 - 80 - 81;;;;
1174;DISPONIBLE;05 - 09 - 14 - 25 - 27 - 35 - 47 - 50 - 83 - 86;05 - 06 - 15 - 21 - 49 - 52 - 55 - 62 - 82 - 83;;;;
1175;DISPONIBLE;11 - 26 - 28 - 32 - 37 - 45 - 55 - 74 - 78 - 86;16 - 31 - 33 - 35 - 45 - 58 - 60 - 73 - 84 - 88;;;;
1176;DISPONIBLE;02 - 03 - 07 - 20 - 30 - 36 - 40 - 85 - 86 - 87;10 - 15 - 18 - 32 - 33 - 50 - 58 - 80 - 87 - 89;;;;
1177;DISPONIBLE;14 - 31 - 49 - 53 - 55 - 64 - 66 - 80 - 82 - 89;05 - 14 - 39 - 42 - 59 - 69 - 75 - 76 - 78 - 80;;;;
1178;DISPONIBLE;14 - 36 - 41 - 60 - 67 - 71 - 73 - 78 - 82 - 84;04 - 06 - 26 - 40 - 49 - 54 - 55 - 63 - 65 - 87;;;;
1179;DISPONIBLE;03 - 07 - 15 - 33 - 40 - 42 - 53 - 62 - 69 - 78;14 - 26 - 36 - 51 - 57 - 67 - 70 - 73 - 78 - 86;;;;
1180;DISPONIBLE;06 - 11 - 16 - 25 - 26 - 58 - 60 - 76 - 82 - 85;02 - 21 - 25 - 33 - 34 - 49 - 58 - 68 - 71 - 74;;;;
1181;DISPONIBLE;04 - 14 - 25 - 32 - 34 - 37 - 42 - 51 - 82 - 83;04 - 22 - 31 - 33 - 37 - 44 - 46 - 48 - 62 - 69;;;;
1182;DISPONIBLE;13 - 25 - 29 - 37 - 48 - 51 - 69 - 70 - 72 - 80;04 - 14 - 26 - 41 - 45 - 48 - 51 - 65 - 83 - 85;;;;
1183;DISPONIBLE;17 - 18 - 22 - 23 - 40 - 46 - 60 - 76 - 84 - 86;09 - 24 - 29 - 30 - 40 - 65 - 67 - 69 - 82 - 87;;;;
1184;DISPONIBLE;44 - 47 - 49 - 51 - 57 - 60 - 62 - 68 - 80 - 87;29 - 34 - 35 - 41 - 45 - 46 - 61 - 73 - 74 - 75;;;;
1185;DISPONIBLE;04 - 11 - 21 - 25 - 30 - 37 - 50 - 63 - 73 - 85;02 - 11 - 19 - 37 - 72 - 74 - 77 - 79 - 83 - 87;;;;
1186;DISPONIBLE;20 - 22 - 28 - 35 - 44 - 47 - 54 - 63 - 70 - 88;05 - 06 - 09 - 21 - 32 - 62 - 63 - 64 - 72 - 77;;;;
1187;DISPONIBLE;04 - 18 - 19 - 20 - 32 - 35 - 41 - 49 - 78 - 86;04 - 05 - 11 - 17 - 29 - 33 - 36 - 61 - 69 - 70;;;;
1188;DISPONIBLE;13 - 23 - 26 - 37 - 64 - 70 - 72 - 79 - 84 - 87;09 - 11 - 17 - 22 - 29 - 33 - 37 - 42 - 46 - 65;;;;
1189;DISPONIBLE;04 - 08 - 10 - 17 - 22 - 53 - 56 - 77 - 83 - 85;17 - 18 - 30 - 39 - 44 - 51 - 63 - 67 - 77 - 86;;;;
1190;DISPONIBLE;01 - 07 - 14 - 15 - 26 - 37 - 42 - 59 - 60 - 66;08 - 14 - 18 - 23 - 26 - 41 - 54 - 65 - 81 - 87;;;;
1191;DISPONIBLE;05 - 25 - 48 - 58 - 64 - 68 - 71 - 83 - 85 - 90;01 - 25 - 31 - 56 - 62 - 67 - 71 - 74 - 78 - 79;;;;
1192;DISPONIBLE;11 - 12 - 13 - 26 - 40 - 45 - 61 - 73 - 78 - 86;09 - 18 - 35 - 45 - 58 - 75 - 76 - 82 - 83 - 90;;;;
1193;DISPONIBLE;07 - 11 - 14 - 23 - 29 - 33 - 49 - 56 - 60 - 76;06 - 07 - 17 - 39 - 55 - 60 - 65 - 80 - 82 - 86;;;;
1194;DISPONIBLE;05 - 15 - 29 - 33 - 39 - 52 - 66 - 77 - 78 - 81;04 - 23 - 41 - 48 - 49 - 69 - 75 - 80 - 84 - 89;;;;
1195;DISPONIBLE;11 - 12 - 13 - 17 - 42 - 57 - 72 - 75 - 87 - 89;05 - 11 - 14 - 16 - 28 - 35 - 66 - 72 - 76 - 87;;;;
1196;DISPONIBLE;13 - 14 - 26 - 27 - 33 - 37 - 63 - 67 - 72 - 82;01 - 05 - 10 - 21 - 22 - 52 - 59 - 64 - 80 - 86;;;;
1197;DISPONIBLE;09 - 16 - 17 - 26 - 34 - 54 - 59 - 67 - 70 - 86;06 - 19 - 20 - 28 - 38 - 54 - 61 - 63 - 70 - 71;;;;
1198;DISPONIBLE;10 - 12 - 30 - 38 - 40 - 47 - 59 - 62 - 72 - 89;13 - 19 - 34 - 36 - 50 - 59 - 68 - 74 - 78 - 88;;;;
1199;DISPONIBLE;17 - 29 - 33 - 34 - 36 - 37 - 55 - 61 - 73 - 84;12 - 13 - 27 - 33 - 41 - 59 - 60 - 69 - 81 - 88;;;;
1200;DISPONIBLE;06 - 17 - 19 - 36 - 43 - 57 - 63 - 70 - 71 - 90;06 - 09 - 11 - 24 - 36 - 41 - 70 - 73 - 75 - 77;;;;
1201;DISPONIBLE;03 - 35 - 47 - 55 - 57 - 59 - 63 - 66 - 68 - 85;02 - 04 - 16 - 23 - 42 - 49 - 64 - 67 - 73 - 77;;;;
1202;DISPONIBLE;07 - 14 - 23 - 38 - 46 - 49 - 56 - 60 - 84 - 86;09 - 10 - 15 - 36 - 39 - 40 - 74 - 86 - 89 - 90;;;;
1203;DISPONIBLE;04 - 32 - 35 - 45 - 53 - 61 - 66 - 67 - 77 - 84;22 - 26 - 30 - 40 - 41 - 49 - 65 - 66 - 67 - 76;;;;
1204;DISPONIBLE;17 - 22 - 33 - 52 - 54 - 55 - 62 - 64 - 77 - 85;02 - 05 - 09 - 16 - 18 - 32 - 37 - 56 - 68 - 85;;;;
1205;DISPONIBLE;15 - 24 - 46 - 55 - 57 - 64 - 74 - 75 - 81 - 82;01 - 04 - 14 - 23 - 30 - 31 - 47 - 51 - 70 - 83;;;;
1206;DISPONIBLE;08 - 09 - 17 - 20 - 37 - 62 - 65 - 67 - 70 - 82;04 - 17 - 25 - 34 - 35 - 37 - 47 - 55 - 64 - 82;;;;
1207;DISPONIBLE;01 - 10 - 14 - 19 - 28 - 36 - 65 - 71 - 72 - 90;10 - 20 - 30 - 33 - 62 - 66 - 68 - 78 - 80 - 84;;;;
1208;DISPONIBLE;03 - 18 - 41 - 44 - 47 - 60 - 75 - 77 - 80 - 85;04 - 12 - 15 - 23 - 40 - 63 - 77 - 81 - 87 - 89;;;;
1209;DISPONIBLE;21 - 23 - 27 - 33 - 35 - 43 - 44 - 55 - 74 - 83;04 - 06 - 10 - 22 - 23 - 41 - 44 - 48 - 50 - 64;;;;
1210;DISPONIBLE;01 - 06 - 31 - 41 - 50 - 55 - 63 - 80 - 82 - 83;07 - 13 - 21 - 35 - 36 - 40 - 66 - 86 - 88 - 89;;;;
1211;DISPONIBLE;06 - 17 - 30 - 37 - 43 - 70 - 72 - 80 - 88 - 89;12 - 19 - 31 - 32 - 36 - 43 - 58 - 71 - 74 - 78;;;;
1212;DISPONIBLE;09 - 11 - 17 - 26 - 28 - 44 - 68 - 69 - 79 - 80;11 - 15 - 16 - 19 - 39 - 47 - 51 - 59 - 64 - 88;;;;
1213;DISPONIBLE;07 - 10 - 28 - 35 - 43 - 44 - 53 - 57 - 62 - 74;08 - 11 - 12 - 14 - 16 - 17 - 33 - 66 - 70 - 90;;;;
1214;DISPONIBLE;17 - 29 - 36 - 39 - 43 - 45 - 50 - 65 - 85 - 87;01 - 04 - 07 - 23 - 25 - 36 - 63 - 67 - 72 - 85;;;;
1215;DISPONIBLE;01 - 02 - 26 - 32 - 55 - 56 - 61 - 64 - 66 - 69;23 - 32 - 41 - 43 - 57 - 61 - 63 - 64 - 69 - 86;;;;
1216;DISPONIBLE;04 - 05 - 10 - 18 - 28 - 37 - 41 - 48 - 50 - 71;19 - 20 - 30 - 48 - 60 - 61 - 65 - 71 - 73 - 90;;;;
1217;DISPONIBLE;03 - 09 - 16 - 18 - 19 - 22 - 47 - 54 - 58 - 73;19 - 30 - 36 - 41 - 42 - 45 - 74 - 81 - 85 - 89;;;;
1218;DISPONIBLE;13 - 14 - 30 - 33 - 35 - 50 - 52 - 58 - 66 - 82;03 - 10 - 19 - 27 - 32 - 37 - 44 - 69 - 79 - 85;;;;
1219;DISPONIBLE;03 - 21 - 32 - 45 - 54 - 58 - 65 - 70 - 74 - 84;03 - 20 - 26 - 28 - 29 - 33 - 67 - 72 - 75 - 87;;;;
1220;DISPONIBLE;13 - 18 - 23 - 31 - 37 - 51 - 53 - 61 - 64 - 71;03 - 07 - 12 - 14 - 23 - 32 - 44 - 46 - 61 - 63;;;;
1221;DISPONIBLE;10 - 11 - 32 - 36 - 42 - 55 - 66 - 68 - 69 - 73;04 - 18 - 29 - 35 - 52 - 63 - 75 - 79 - 80 - 87;;;;
1222;DISPONIBLE;03 - 05 - 10 - 18 - 34 - 39 - 56 - 59 - 71 - 87;09 - 16 - 20 - 34 - 46 - 59 - 72 - 81 - 83 - 86;;;;
1223;DISPONIBLE;43 - 46 - 58 - 63 - 66 - 68 - 74 - 75 - 76 - 81;06 - 21 - 22 - 33 - 35 - 46 - 50 - 52 - 66 - 85;;;;
1224;DISPONIBLE;07 - 13 - 29 - 33 - 43 - 50 - 52 - 54 - 67 - 88;06 - 20 - 30 - 35 - 57 - 67 - 73 - 85 - 88 - 90;;;;
1225;DISPONIBLE;30 - 39 - 48 - 52 - 54 - 55 - 56 - 74 - 81 - 86;02 - 07 - 08 - 16 - 25 - 26 - 28 - 44 - 70 - 81;;;;
1226;DISPONIBLE;14 - 16 - 23 - 27 - 42 - 56 - 63 - 65 - 66 - 87;10 - 12 - 13 - 17 - 18 - 19 - 26 - 50 - 75 - 90;;;;
1227;DISPONIBLE;13 - 32 - 33 - 35 - 40 - 42 - 49 - 65 - 79 - 84;12 - 15 - 24 - 37 - 39 - 50 - 59 - 62 - 69 - 72;;;;
1228;DISPONIBLE;03 - 04 - 07 - 20 - 25 - 27 - 40 - 41 - 69 - 85;02 - 16 - 17 - 32 - 39 - 43 - 64 - 83 - 89 - 90;;;;
1229;DISPONIBLE;20 - 27 - 47 - 49 - 57 - 63 - 70 - 83 - 84 - 86;01 - 25 - 29 - 30 - 35 - 44 - 58 - 73 - 78 - 87;;;;
1230;DISPONIBLE;07 - 11 - 12 - 19 - 21 - 29 - 38 - 52 - 75 - 82;08 - 27 - 53 - 63 - 65 - 70 - 73 - 76 - 77 - 84;;;;
1231;DISPONIBLE;04 - 25 - 29 - 30 - 35 - 48 - 74 - 75 - 83 - 86;12 - 14 - 22 - 24 - 26 - 41 - 46 - 57 - 69 - 71;;;;
1232;DISPONIBLE;08 - 13 - 14 - 17 - 25 - 61 - 66 - 67 - 70 - 72;01 - 22 - 24 - 27 - 41 - 48 - 52 - 57 - 60 - 68;;;;
1233;DISPONIBLE;01 - 14 - 28 - 35 - 41 - 50 - 53 - 55 - 60 - 85;20 - 22 - 28 - 34 - 43 - 55 - 64 - 70 - 77 - 86;;;;
1234;DISPONIBLE;04 - 07 - 11 - 15 - 29 - 37 - 48 - 69 - 79 - 89;06 - 17 - 40 - 43 - 45 - 46 - 49 - 67 - 76 - 80;;;;
1235;DISPONIBLE;17 - 28 - 30 - 33 - 34 - 39 - 65 - 79 - 88 - 89;12 - 18 - 31 - 37 - 41 - 48 - 50 - 51 - 53 - 65;;;;
1236;DISPONIBLE;12 - 27 - 30 - 43 - 48 - 58 - 62 - 66 - 69 - 89;23 - 25 - 39 - 41 - 63 - 74 - 79 - 85 - 88 - 89;;;;
1237;DISPONIBLE;01 - 12 - 18 - 44 - 49 - 65 - 66 - 69 - 79 - 82;25 - 31 - 33 - 42 - 50 - 52 - 64 - 68 - 72 - 87;;;;
1238;DISPONIBLE;06 - 20 - 29 - 45 - 47 - 49 - 50 - 58 - 60 - 74;20 - 26 - 30 - 38 - 42 - 43 - 52 - 54 - 59 - 78;;;;
1239;DISPONIBLE;01 - 14 - 23 - 29 - 40 - 47 - 58 - 62 - 82 - 83;09 - 14 - 19 - 26 - 27 - 28 - 64 - 79 - 80 - 81;;;;
1240;DISPONIBLE;09 - 14 - 21 - 31 - 40 - 55 - 61 - 62 - 66 - 77;30 - 33 - 41 - 51 - 57 - 58 - 67 - 76 - 78 - 90;;;;
1241;DISPONIBLE;01 - 06 - 14 - 20 - 26 - 52 - 65 - 76 - 85 - 88;11 - 20 - 23 - 35 - 40 - 45 - 66 - 68 - 73 - 86;;;;
1242;DISPONIBLE;09 - 12 - 16 - 37 - 38 - 73 - 79 - 82 - 85 - 88;06 - 09 - 16 - 20 - 40 - 49 - 58 - 77 - 81 - 84;;;;
1243;DISPONIBLE;04 - 10 - 18 - 30 - 45 - 62 - 64 - 65 - 75 - 81;08 - 36 - 39 - 42 - 43 - 56 - 58 - 61 - 70 - 73;;;;
1244;DISPONIBLE;05 - 07 - 17 - 31 - 40 - 45 - 58 - 59 - 67 - 89;03 - 05 - 26 - 38 - 46 - 54 - 69 - 84 - 86 - 87;;;;
1245;DISPONIBLE;11 - 20 - 21 - 29 - 52 - 64 - 69 - 79 - 82 - 84;06 - 08 - 18 - 21 - 30 - 51 - 53 - 55 - 71 - 76;;;;
1246;DISPONIBLE;15 - 21 - 27 - 33 - 35 - 51 - 52 - 73 - 78 - 83;01 - 07 - 35 - 38 - 43 - 59 - 60 - 74 - 75 - 77;;;;
1247;DISPONIBLE;02 - 08 - 24 - 26 - 30 - 37 - 42 - 54 - 57 - 67;07 - 39 - 45 - 47 - 55 - 58 - 59 - 70 - 77 - 82;;;;
1248;DISPONIBLE;08 - 10 - 12 - 17 - 20 - 25 - 32 - 71 - 82 - 83;18 - 28 - 33 - 35 - 40 - 51 - 58 - 77 - 86 - 88;;;;
1249;DISPONIBLE;15 - 31 - 34 - 41 - 54 - 57 - 58 - 77 - 79 - 86;18 - 19 - 28 - 32 - 35 - 39 - 60 - 74 - 88 - 89;;;;
1250;DISPONIBLE;02 - 13 - 22 - 38 - 47 - 48 - 65 - 66 - 85 - 86;10 - 16 - 24 - 26 - 30 - 32 - 62 - 66 - 72 - 78;;;;
1251;DISPONIBLE;20 - 34 - 37 - 38 - 41 - 42 - 45 - 55 - 64 - 88;05 - 21 - 26 - 28 - 33 - 65 - 67 - 68 - 88 - 89;;;;
1252;DISPONIBLE;11 - 14 - 15 - 28 - 32 - 45 - 49 - 57 - 62 - 84;04 - 06 - 08 - 22 - 44 - 47 - 61 - 64 - 69 - 81;;;;
1253;DISPONIBLE;10 - 12 - 13 - 14 - 22 - 45 - 47 - 51 - 68 - 84;27 - 28 - 37 - 43 - 46 - 47 - 51 - 56 - 74 - 87;;;;
1254;DISPONIBLE;21 - 40 - 46 - 53 - 65 - 71 - 75 - 82 - 83 - 90;02 - 06 - 09 - 16 - 29 - 46 - 52 - 63 - 67 - 69;;;;
1255;DISPONIBLE;09 - 21 - 23 - 29 - 36 - 39 - 42 - 49 - 68 - 87;16 - 17 - 28 - 35 - 36 - 43 - 50 - 59 - 65 - 71;;;;
1256;DISPONIBLE;15 - 20 - 34 - 38 - 47 - 56 - 57 - 68 - 80 - 87;07 - 16 - 20 - 30 - 36 - 53 - 55 - 58 - 66 - 83;;;;
1257;DISPONIBLE;02 - 04 - 11 - 25 - 28 - 36 - 37 - 39 - 62 - 82;28 - 31 - 35 - 41 - 47 - 67 - 69 - 71 - 88 - 89;;;;
1258;DISPONIBLE;01 - 04 - 22 - 58 - 63 - 67 - 79 - 82 - 83 - 86;09 - 23 - 26 - 27 - 33 - 50 - 53 - 76 - 80 - 81;;;;
1259;DISPONIBLE;04 - 05 - 10 - 19 - 34 - 36 - 43 - 61 - 81 - 84;21 - 22 - 25 - 32 - 46 - 56 - 59 - 62 - 75 - 88;;;;
1260;DISPONIBLE;08 - 16 - 22 - 25 - 27 - 29 - 49 - 50 - 68 - 69;01 - 08 - 27 - 30 - 36 - 47 - 48 - 57 - 77 - 87;;;;
1261;DISPONIBLE;02 - 09 - 14 - 17 - 19 - 49 - 52 - 56 - 63 - 73;11 - 34 - 40 - 55 - 62 - 65 - 67 - 69 - 81 - 87;;;;
1262;DISPONIBLE;11 - 20 - 34 - 39 - 46 - 48 - 68 - 73 - 75 - 79;04 - 22 - 23 - 40 - 49 - 53 - 59 - 61 - 79 - 90;;;;
1263;DISPONIBLE;10 - 17 - 21 - 22 - 35 - 62 - 75 - 84 - 86 - 88;04 - 06 - 07 - 30 - 60 - 62 - 63 - 65 - 75 - 86;;;;
1264;DISPONIBLE;02 - 20 - 33 - 52 - 54 - 56 - 58 - 65 - 76 - 83;04 - 12 - 22 - 32 - 38 - 41 - 48 - 49 - 76 - 85;;;;
1265;DISPONIBLE;15 - 29 - 34 - 41 - 48 - 54 - 70 - 71 - 75 - 78;04 - 06 - 26 - 31 - 35 - 39 - 57 - 67 - 77 - 90;;;;
1266;DISPONIBLE;07 - 18 - 22 - 37 - 39 - 47 - 55 - 68 - 69 - 87;05 - 07 - 10 - 20 - 25 - 39 - 55 - 58 - 72 - 78;;;;
1267;DISPONIBLE;09 - 10 - 13 - 16 - 37 - 40 - 49 - 60 - 73 - 75;02 - 11 - 13 - 18 - 23 - 31 - 41 - 48 - 54 - 87;;;;
1268;DISPONIBLE;03 - 07 - 13 - 31 - 32 - 35 - 38 - 61 - 66 - 82;32 - 35 - 40 - 59 - 62 - 63 - 71 - 74 - 75 - 82;;;;
1269;DISPONIBLE;10 - 15 - 34 - 36 - 48 - 55 - 58 - 67 - 83 - 85;12 - 15 - 22 - 41 - 44 - 56 - 65 - 67 - 81 - 88;;;;
1270;DISPONIBLE;11 - 12 - 14 - 21 - 24 - 27 - 29 - 33 - 54 - 85;02 - 09 - 12 - 17 - 62 - 63 - 64 - 67 - 75 - 87;;;;
1271;DISPONIBLE;08 - 12 - 15 - 22 - 68 - 77 - 78 - 79 - 80 - 85;01 - 27 - 43 - 49 - 51 - 56 - 58 - 72 - 83 - 89;;;;
1272;DISPONIBLE;04 - 06 - 14 - 21 - 43 - 60 - 63 - 66 - 70 - 76;26 - 34 - 41 - 60 - 62 - 69 - 71 - 73 - 79 - 85;;;;
1273;DISPONIBLE;05 - 10 - 28 - 29 - 30 - 48 - 58 - 62 - 64 - 66;05 - 08 - 10 - 23 - 33 - 41 - 58 - 78 - 79 - 85;;;;
1274;DISPONIBLE;03 - 05 - 06 - 25 - 33 - 39 - 41 - 44 - 55 - 69;02 - 19 - 27 - 33 - 35 - 55 - 57 - 59 - 85 - 89;;;;
1275;DISPONIBLE;13 - 18 - 19 - 21 - 30 - 50 - 51 - 75 - 82 - 86;06 - 12 - 28 - 46 - 63 - 67 - 74 - 79 - 83 - 85;;;;
1276;DISPONIBLE;17 - 24 - 36 - 55 - 56 - 60 - 63 - 64 - 71 - 75;02 - 07 - 12 - 23 - 25 - 26 - 28 - 52 - 62 - 76;;;;
1277;DISPONIBLE;08 - 18 - 20 - 40 - 53 - 58 - 62 - 69 - 75 - 77;03 - 04 - 06 - 07 - 16 - 41 - 44 - 47 - 52 - 54;;;;
1278;DISPONIBLE;09 - 26 - 30 - 47 - 53 - 55 - 56 - 59 - 68 - 71;03 - 15 - 24 - 27 - 35 - 47 - 62 - 65 - 67 - 90;;;;
1279;DISPONIBLE;01 - 08 - 09 - 19 - 26 - 31 - 49 - 52 - 62 - 80;05 - 12 - 23 - 38 - 47 - 48 - 59 - 67 - 76 - 78;;;;
1280;DISPONIBLE;01 - 14 - 21 - 27 - 28 - 41 - 46 - 68 - 82 - 90;03 - 06 - 09 - 13 - 15 - 19 - 46 - 63 - 75 - 89;;;;
1281;DISPONIBLE;04 - 09 - 15 - 33 - 36 - 37 - 67 - 82 - 83 - 89;02 - 03 - 17 - 19 - 22 - 41 - 47 - 48 - 67 - 68;;;;
1282;DISPONIBLE;11 - 17 - 36 - 37 - 38 - 49 - 56 - 66 - 84 - 85;07 - 11 - 24 - 26 - 32 - 39 - 48 - 56 - 70 - 83;;;;
1283;DISPONIBLE;06 - 17 - 27 - 28 - 38 - 49 - 56 - 62 - 77 - 83;07 - 09 - 19 - 30 - 31 - 33 - 44 - 54 - 68 - 75;;;;
1284;DISPONIBLE;13 - 20 - 22 - 36 - 44 - 50 - 72 - 84 - 86 - 89;05 - 06 - 09 - 11 - 17 - 19 - 43 - 53 - 54 - 82;;;;
1285;DISPONIBLE;03 - 07 - 45 - 47 - 49 - 54 - 77 - 83 - 87 - 90;02 - 08 - 12 - 20 - 22 - 54 - 55 - 82 - 85 - 90;;;;
1286;DISPONIBLE;10 - 33 - 49 - 57 - 62 - 64 - 83 - 84 - 89 - 90;19 - 24 - 41 - 44 - 66 - 74 - 83 - 84 - 86 - 90;;;;
1287;DISPONIBLE;07 - 10 - 20 - 36 - 45 - 56 - 61 - 66 - 67 - 69;02 - 10 - 11 - 22 - 26 - 30 - 40 - 68 - 82 - 89;;;;
1288;DISPONIBLE;01 - 19 - 22 - 30 - 44 - 52 - 70 - 74 - 81 - 88;14 - 15 - 20 - 38 - 46 - 59 - 65 - 67 - 71 - 81;;;;
1289;DISPONIBLE;02 - 06 - 08 - 10 - 13 - 26 - 45 - 47 - 59 - 63;02 - 24 - 35 - 41 - 53 - 56 - 68 - 73 - 78 - 86;;;;
1290;DISPONIBLE;01 - 21 - 23 - 25 - 26 - 27 - 44 - 66 - 75 - 76;01 - 03 - 08 - 36 - 38 - 47 - 56 - 57 - 66 - 82;;;;
1291;DISPONIBLE;01 - 06 - 10 - 21 - 27 - 34 - 61 - 67 - 82 - 86;12 - 14 - 29 - 44 - 45 - 55 - 63 - 67 - 72 - 75;;;;
1292;DISPONIBLE;19 - 24 - 30 - 31 - 41 - 43 - 65 - 78 - 84 - 89;11 - 24 - 26 - 49 - 62 - 70 - 77 - 78 - 84 - 86;;;;
1293;DISPONIBLE;16 - 17 - 21 - 24 - 29 - 45 - 50 - 60 - 65 - 85;08 - 15 - 26 - 37 - 57 - 60 - 62 - 64 - 67 - 71;;;;
1294;DISPONIBLE;14 - 19 - 23 - 33 - 37 - 61 - 62 - 63 - 73 - 75;01 - 08 - 11 - 12 - 21 - 27 - 51 - 59 - 79 - 83;;;;
1295;DISPONIBLE;06 - 10 - 23 - 47 - 49 - 56 - 63 - 76 - 89 - 90;07 - 19 - 32 - 37 - 38 - 59 - 62 - 68 - 76 - 83;;;;
1296;DISPONIBLE;10 - 11 - 15 - 28 - 38 - 48 - 52 - 58 - 87 - 89;03 - 24 - 28 - 30 - 55 - 61 - 67 - 73 - 83 - 85;;;;
1297;DISPONIBLE;06 - 07 - 11 - 16 - 21 - 43 - 57 - 60 - 62 - 77;19 - 38 - 57 - 60 - 71 - 78 - 85 - 88 - 89 - 90;;;;
1298;DISPONIBLE;14 - 24 - 25 - 38 - 43 - 50 - 54 - 65 - 71 - 75;03 - 07 - 36 - 39 - 51 - 65 - 66 - 74 - 76 - 89;;;;
1299;DISPONIBLE;14 - 22 - 27 - 46 - 49 - 60 - 62 - 67 - 85 - 86;33 - 36 - 37 - 41 - 48 - 49 - 56 - 70 - 75 - 85;;;;
1300;DISPONIBLE;10 - 31 - 36 - 37 - 57 - 63 - 64 - 79 - 84 - 90;02 - 17 - 26 - 28 - 30 - 41 - 42 - 45 - 49 - 76;;;;
1301;DISPONIBLE;14 - 16 - 17 - 45 - 47 - 49 - 74 - 78 - 80 - 82;01 - 14 - 32 - 34 - 44 - 49 - 63 - 67 - 85 - 90;;;;
1302;DISPONIBLE;04 - 07 - 15 - 16 - 17 - 55 - 76 - 77 - 81 - 83;02 - 18 - 29 - 45 - 46 - 55 - 62 - 68 - 78 - 83;;;;
