Carton;Estado;Linea A;Linea B;Linea C;Comprador;Localidad;Pago
2152;DISPONIBLE;01 - 04 - 08 - 20 - 22 - 32 - 38 - 51 - 62 - 78;15 - 30 - 47 - 55 - 62 - 65 - 79 - 84 - 86 - 89;;;;
2153;DISPONIBLE;12 - 19 - 37 - 40 - 44 - 47 - 49 - 50 - 68 - 88;08 - 21 - 26 - 31 - 32 - 33 - 69 - 72 - 75 - 90;;;;
2154;DISPONIBLE;01 - 02 - 27 - 29 - 31 - 35 - 42 - 77 - 81 - 82;01 - 02 - 12 - 17 - 37 - 43 - 56 - 61 - 62 - 86;;;;
2155;DISPONIBLE;06 - 15 - 16 - 24 - 27 - 36 - 49 - 67 - 88 - 90;12 - 24 - 27 - 30 - 35 - 39 - 40 - 44 - 59 - 69;;;;
2156;DISPONIBLE;10 - 17 - 21 - 42 - 51 - 52 - 60 - 63 - 66 - 68;13 - 14 - 30 - 31 - 56 - 70 - 78 - 79 - 80 - 86;;;;
2157;DISPONIBLE;22 - 23 - 42 - 51 - 52 - 58 - 60 - 73 - 75 - 79;02 - 23 - 28 - 32 - 38 - 45 - 49 - 72 - 80 - 86;;;;
2158;DISPONIBLE;04 - 09 - 17 - 19 - 21 - 32 - 36 - 52 - 78 - 88;01 - 13 - 19 - 40 - 46 - 53 - 74 - 80 - 83 - 88;;;;
2159;DISPONIBLE;01 - 02 - 05 - 17 - 30 - 35 - 59 - 71 - 79 - 84;05 - 24 - 28 - 34 - 35 - 40 - 47 - 54 - 56 - 63;;;;
2160;DISPONIBLE;01 - 05 - 16 - 29 - 39 - 41 - 48 - 73 - 84 - 86;19 - 29 - 36 - 42 - 43 - 56 - 58 - 61 - 71 - 72;;;;
2161;DISPONIBLE;02 - 05 - 08 - 28 - 40 - 50 - 58 - 60 - 72 - 82;12 - 20 - 21 - 24 - 31 - 46 - 49 - 68 - 69 - 85;;;;
2162;DISPONIBLE;20 - 25 - 26 - 29 - 30 - 31 - 32 - 34 - 36 - 44;12 - 16 - 18 - 35 - 52 - 56 - 57 - 61 - 70 - 78;;;;
2163;DISPONIBLE;03 - 08 - 21 - 29 - 52 - 55 - 59 - 62 - 71 - 89;01 - 02 - 06 - 32 - 42 - 47 - 57 - 71 - 73 - 82;;;;
2164;DISPONIBLE;01 - 17 - 26 - 28 - 41 - 42 - 47 - 49 - 51 - 76;09 - 10 - 17 - 21 - 45 - 61 - 73 - 82 - 83 - 89;;;;
2165;DISPONIBLE;06 - 20 - 42 - 43 - 44 - 53 - 66 - 69 - 83 - 87;04 - 18 - 25 - 26 - 51 - 63 - 65 - 73 - 77 - 86;;;;
2166;DISPONIBLE;09 - 19 - 20 - 26 - 33 - 57 - 58 - 72 - 80 - 88;06 - 17 - 44 - 50 - 63 - 67 - 74 - 76 - 80 - 83;;;;
2167;DISPONIBLE;20 - 22 - 30 - 35 - 41 - 45 - 56 - 57 - 66 - 81;05 - 28 - 34 - 37 - 41 - 51 - 67 - 72 - 85 - 88;;;;
2168;DISPONIBLE;04 - 12 - 19 - 25 - 28 - 36 - 46 - 51 - 60 - 70;03 - 04 - 24 - 33 - 40 - 48 - 50 - 51 - 70 - 82;;;;
2169;DISPONIBLE;02 - 03 - 05 - 17 - 41 - 45 - 72 - 76 - 84 - 88;03 - 04 - 11 - 18 - 19 - 35 - 54 - 62 - 72 - 85;;;;
2170;DISPONIBLE;18 - 21 - 40 - 43 - 44 - 48 - 50 - 58 - 86 - 90;04 - 08 - 12 - 14 - 18 - 34 - 38 - 41 - 62 - 84;;;;
2171;DISPONIBLE;04 - 13 - 19 - 24 - 30 - 33 - 42 - 52 - 58 - 70;09 - 10 - 22 - 29 - 30 - 33 - 46 - 69 - 73 - 90;;;;
2172;DISPONIBLE;02 - 04 - 20 - 22 - 34 - 56 - 58 - 79 - 82 - 83;15 - 31 - 33 - 36 - 57 - 69 - 71 - 78 - 84 - 87;;;;
2173;DISPONIBLE;08 - 15 - 30 - 58 - 60 - 63 - 65 - 74 - 84 - 90;02 - 03 - 32 - 55 - 62 - 69 - 84 - 85 - 87 - 90;;;;
2174;DISPONIBLE;01 - 19 - 29 - 45 - 46 - 50 - 53 - 57 - 76 - 87;13 - 25 - 31 - 51 - 61 - 62 - 67 - 78 - 83 - 85;;;;
2175;DISPONIBLE;37 - 43 - 45 - 60 - 61 - 63 - 68 - 70 - 71 - 87;05 - 13 - 15 - 44 - 50 - 67 - 73 - 75 - 77 - 85;;;;
2176;DISPONIBLE;09 - 16 - 30 - 37 - 52 - 56 - 67 - 69 - 83 - 86;04 - 14 - 31 - 49 - 58 - 61 - 66 - 70 - 83 - 87;;;;
2177;DISPONIBLE;03 - 05 - 06 - 22 - 31 - 44 - 48 - 69 - 80 - 83;07 - 22 - 23 - 33 - 50 - 51 - 52 - 61 - 64 - 86;;;;
2178;DISPONIBLE;02 - 24 - 29 - 46 - 61 - 69 - 76 - 77 - 85 - 87;02 - 10 - 15 - 17 - 19 - 25 - 55 - 60 - 66 - 77;;;;
2179;DISPONIBLE;03 - 07 - 10 - 29 - 36 - 38 - 40 - 55 - 61 - 68;24 - 35 - 42 - 44 - 48 - 51 - 61 - 80 - 81 - 86;;;;
2180;DISPONIBLE;04 - 05 - 15 - 19 - 21 - 38 - 66 - 74 - 85 - 87;06 - 35 - 42 - 47 - 54 - 55 - 60 - 68 - 82 - 86;;;;
2181;DISPONIBLE;04 - 14 - 36 - 38 - 46 - 49 - 60 - 71 - 73 - 86;03 - 05 - 09 - 16 - 43 - 47 - 52 - 76 - 80 - 86;;;;
2182;DISPONIBLE;08 - 09 - 14 - 22 - 46 - 49 - 61 - 62 - 76 - 81;37 - 39 - 48 - 59 - 66 - 67 - 69 - 80 - 84 - 86;;;;
2183;DISPONIBLE;02 - 13 - 23 - 29 - 44 - 49 - 63 - 70 - 71 - 86;14 - 19 - 23 - 37 - 56 - 57 - 58 - 59 - 83 - 88;;;;
2184;DISPONIBLE;07 - 08 - 10 - 25 - 44 - 46 - 54 - 57 - 58 - 60;05 - 10 - 15 - 29 - 44 - 54 - 57 - 83 - 84 - 89;;;;
2185;DISPONIBLE;05 - 18 - 34 - 35 - 50 - 52 - 54 - 68 - 77 - 81;08 - 11 - 22 - 35 - 36 - 40 - 56 - 61 - 77 - 87;;;;
2186;DISPONIBLE;05 - 13 - 16 - 46 - 49 - 54 - 72 - 74 - 76 - 80;06 - 14 - 20 - 23 - 34 - 43 - 49 - 54 - 67 - 73;;;;
2187;DISPONIBLE;07 - 11 - 12 - 33 - 40 - 44 - 48 - 60 - 65 - 84;15 - 20 - 31 - 37 - 47 - 51 - 57 - 67 - 83 - 84;;;;
2188;DISPONIBLE;07 - 14 - 16 - 42 - 46 - 55 - 63 - 64 - 75 - 90;22 - 23 - 31 - 42 - 53 - 54 - 60 - 75 - 79 - 89;;;;
2189;DISPONIBLE;01 - 17 - 18 - 22 - 33 - 37 - 41 - 51 - 63 - 71;04 - 07 - 08 - 23 - 29 - 36 - 37 - 43 - 48 - 64;;;;
2190;DISPONIBLE;10 - 15 - 18 - 51 - 52 - 54 - 55 - 65 - 72 - 85;08 - 12 - 31 - 33 - 36 - 44 - 46 - 49 - 72 - 86;;;;
2191;DISPONIBLE;05 - 08 - 10 - 60 - 64 - 65 - 66 - 74 - 77 - 87;12 - 15 - 26 - 30 - 34 - 45 - 66 - 75 - 83 - 85;;;;
2192;DISPONIBLE;04 - 06 - 08 - 14 - 15 - 26 - 57 - 67 - 76 - 82;04 - 30 - 35 - 41 - 47 - 53 - 66 - 67 - 71 - 87;;;;
2193;DISPONIBLE;19 - 34 - 43 - 50 - 52 - 58 - 82 - 87 - 88 - 89;13 - 36 - 39 - 46 - 53 - 55 - 61 - 72 - 74 - 76;;;;
2194;DISPONIBLE;22 - 29 - 33 - 35 - 40 - 43 - 49 - 69 - 79 - 82;08 - 15 - 17 - 28 - 30 - 31 - 50 - 61 - 67 - 84;;;;
2195;DISPONIBLE;10 - 16 - 18 - 25 - 55 - 66 - 80 - 82 - 89 - 90;12 - 17 - 18 - 20 - 43 - 48 - 57 - 68 - 73 - 76;;;;
2196;DISPONIBLE;23 - 27 - 32 - 39 - 47 - 55 - 65 - 66 - 76 - 82;02 - 05 - 19 - 23 - 30 - 37 - 51 - 53 - 60 - 72;;;;
2197;DISPONIBLE;10 - 14 - 28 - 29 - 33 - 49 - 57 - 58 - 84 - 89;05 - 27 - 45 - 48 - 49 - 51 - 56 - 58 - 67 - 68;;;;
2198;DISPONIBLE;02 - 10 - 16 - 49 - 62 - 69 - 72 - 73 - 74 - 86;06 - 19 - 23 - 27 - 31 - 32 - 33 - 37 - 84 - 85;;;;
2199;DISPONIBLE;04 - 32 - 33 - 35 - 38 - 47 - 65 - 68 - 70 - 71;05 - 14 - 23 - 28 - 33 - 52 - 58 - 64 - 77 - 82;;;;
2200;DISPONIBLE;32 - 35 - 38 - 43 - 57 - 59 - 65 - 66 - 73 - 82;12 - 23 - 28 - 30 - 32 - 58 - 62 - 74 - 88 - 89;;;;
2201;DISPONIBLE;01 - 12 - 19 - 41 - 45 - 58 - 63 - 69 - 72 - 85;28 - 34 - 37 - 47 - 57 - 59 - 76 - 83 - 85 - 88;;;;
2202;DISPONIBLE;09 - 23 - 24 - 35 - 61 - 64 - 66 - 75 - 76 - 77;27 - 37 - 40 - 41 - 43 - 49 - 63 - 64 - 70 - 79;;;;
2203;DISPONIBLE;11 - 15 - 26 - 32 - 40 - 41 - 61 - 63 - 67 - 68;06 - 07 - 22 - 25 - 31 - 39 - 58 - 61 - 70 - 81;;;;
2204;DISPONIBLE;10 - 14 - 15 - 41 - 51 - 53 - 63 - 71 - 73 - 86;20 - 22 - 29 - 46 - 49 - 50 - 60 - 68 - 69 - 86;;;;
2205;DISPONIBLE;05 - 08 - 09 - 21 - 40 - 62 - 64 - 65 - 74 - 88;05 - 22 - 26 - 32 - 36 - 46 - 48 - 67 - 72 - 80;;;;
2206;DISPONIBLE;04 - 09 - 20 - 27 - 46 - 51 - 53 - 54 - 61 - 84;05 - 06 - 15 - 17 - 18 - 21 - 29 - 39 - 44 - 89;;;;
2207;DISPONIBLE;18 - 19 - 23 - 37 - 43 - 50 - 54 - 56 - 79 - 90;20 - 22 - 27 - 41 - 48 - 54 - 55 - 65 - 68 - 82;;;;
2208;DISPONIBLE;05 - 20 - 22 - 49 - 50 - 54 - 58 - 70 - 77 - 86;15 - 18 - 32 - 42 - 53 - 58 - 69 - 74 - 76 - 84;;;;
2209;DISPONIBLE;03 - 04 - 23 - 36 - 39 - 50 - 67 - 77 - 84 - 88;20 - 21 - 29 - 37 - 38 - 46 - 48 - 51 - 85 - 89;;;;
2210;DISPONIBLE;01 - 06 - 07 - 08 - 12 - 24 - 26 - 27 - 31 - 43;16 - 35 - 37 - 46 - 51 - 70 - 72 - 79 - 83 - 86;;;;
2211;DISPONIBLE;05 - 06 - 17 - 46 - 60 - 62 - 70 - 79 - 83 - 86;06 - 43 - 45 - 52 - 54 - 59 - 70 - 85 - 87 - 88;;;;
2212;DISPONIBLE;07 - 11 - 22 - 31 - 41 - 43 - 47 - 61 - 72 - 79;04 - 21 - 37 - 47 - 49 - 50 - 60 - 68 - 80 - 86;;;;
2213;DISPONIBLE;05 - 19 - 47 - 50 - 52 - 59 - 66 - 68 - 83 - 88;01 - 04 - 06 - 14 - 18 - 21 - 39 - 47 - 51 - 54;;;;
2214;DISPONIBLE;08 - 14 - 25 - 61 - 68 - 70 - 72 - 75 - 80 - 89;04 - 19 - 20 - 23 - 38 - 44 - 45 - 75 - 83 - 89;;;;
2215;DISPONIBLE;06 - 07 - 13 - 22 - 34 - 42 - 44 - 65 - 74 - 84;06 - 21 - 23 - 29 - 34 - 45 - 48 - 65 - 73 - 77;;;;
2216;DISPONIBLE;11 - 14 - 17 - 49 - 50 - 51 - 65 - 71 - 81 - 90;14 - 21 - 33 - 34 - 44 - 51 - 53 - 67 - 76 - 77;;;;
2217;DISPONIBLE;04 - 05 - 12 - 17 - 18 - 19 - 49 - 58 - 73 - 78;01 - 07 - 10 - 16 - 36 - 37 - 55 - 61 - 64 - 68;;;;
2218;DISPONIBLE;09 - 10 - 11 - 13 - 37 - 43 - 51 - 67 - 68 - 79;02 - 06 - 07 - 19 - 27 - 53 - 61 - 65 - 71 - 80;;;;
2219;DISPONIBLE;06 - 22 - 25 - 48 - 51 - 55 - 59 - 63 - 67 - 81;03 - 15 - 16 - 21 - 34 - 47 - 52 - 55 - 61 - 85;;;;
2220;DISPONIBLE;01 - 06 - 09 - 18 - 23 - 40 - 49 - 54 - 58 - 83;05 - 06 - 22 - 24 - 26 - 59 - 60 - 75 - 84 - 89;;;;
2221;DISPONIBLE;24 - 31 - 33 - 36 - 56 - 72 - 77 - 80 - 81 - 90;04 - 06 - 19 - 24 - 26 - 45 - 47 - 67 - 69 - 89;;;;
2222;DISPONIBLE;01 - 08 - 14 - 44 - 47 - 48 - 70 - 73 - 85 - 90;11 - 12 - 14 - 26 - 32 - 34 - 35 - 48 - 59 - 80;;;;
2223;DISPONIBLE;14 - 26 - 29 - 33 - 37 - 47 - 55 - 67 - 86 - 87;05 - 19 - 26 - 34 - 35 - 46 - 53 - 60 - 74 - 85;;;;
2224;DISPONIBLE;01 - 02 - 13 - 18 - 27 - 31 - 59 - 60 - 76 - 86;08 - 17 - 26 - 33 - 38 - 45 - 61 - 74 - 77 - 89;;;;
2225;DISPONIBLE;02 - 15 - 26 - 28 - 41 - 63 - 65 - 78 - 86 - 90;11 - 12 - 13 - 14 - 20 - 56 - 64 - 66 - 71 - 76;;;;
2226;DISPONIBLE;02 - 12 - 25 - 29 - 37 - 66 - 80 - 84 - 86 - 88;03 - 06 - 09 - 23 - 25 - 37 - 57 - 62 - 66 - 76;;;;
2227;DISPONIBLE;09 - 10 - 19 - 31 - 40 - 45 - 53 - 63 - 80 - 84;01 - 04 - 05 - 42 - 43 - 52 - 54 - 69 - 75 - 76;;;;
2228;DISPONIBLE;14 - 17 - 28 - 31 - 32 - 48 - 53 - 59 - 60 - 70;07 - 12 - 19 - 51 - 58 - 60 - 74 - 75 - 76 - 90;;;;
2229;DISPONIBLE;15 - 16 - 41 - 47 - 59 - 61 - 69 - 81 - 85 - 89;07 - 12 - 20 - 28 - 44 - 62 - 65 - 70 - 84 - 89;;;;
2230;DISPONIBLE;15 - 31 - 34 - 35 - 40 - 43 - 48 - 55 - 63 - 70;01 - 16 - 22 - 23 - 27 - 44 - 48 - 60 - 69 - 84;;;;
2231;DISPONIBLE;01 - 22 - 32 - 39 - 45 - 47 - 67 - 71 - 74 - 77;21 - 23 - 28 - 38 - 60 - 67 - 73 - 78 - 79 - 89;;;;
2232;DISPONIBLE;19 - 29 - 35 - 43 - 62 - 64 - 66 - 78 - 88 - 90;02 - 03 - 05 - 29 - 45 - 48 - 61 - 75 - 82 - 90;;;;
2233;DISPONIBLE;06 - 09 - 16 - 25 - 32 - 42 - 46 - 57 - 68 - 73;17 - 22 - 34 - 35 - 38 - 39 - 62 - 85 - 86 - 90;;;;
2234;DISPONIBLE;10 - 14 - 19 - 22 - 23 - 47 - 48 - 58 - 63 - 73;24 - 28 - 34 - 54 - 67 - 73 - 78 - 79 - 80 - 84;;;;
2235;DISPONIBLE;01 - 09 - 23 - 37 - 39 - 43 - 65 - 68 - 76 - 87;06 - 18 - 19 - 50 - 56 - 61 - 65 - 72 - 77 - 80;;;;
2236;DISPONIBLE;10 - 18 - 28 - 38 - 44 - 49 - 50 - 58 - 86 - 90;02 - 12 - 23 - 26 - 55 - 67 - 74 - 81 - 85 - 87;;;;
2237;DISPONIBLE;15 - 23 - 32 - 34 - 47 - 52 - 66 - 79 - 81 - 84;16 - 22 - 39 - 44 - 45 - 52 - 54 - 58 - 65 - 83;;;;
2238;DISPONIBLE;34 - 35 - 41 - 48 - 60 - 64 - 72 - 74 - 80 - 82;13 - 28 - 29 - 33 - 39 - 42 - 47 - 68 - 77 - 89;;;;
2239;DISPONIBLE;02 - 17 - 18 - 27 - 32 - 44 - 51 - 73 - 74 - 78;10 - 14 - 15 - 32 - 34 - 62 - 69 - 73 - 77 - 82;;;;
2240;DISPONIBLE;10 - 37 - 41 - 50 - 55 - 57 - 60 - 66 - 70 - 78;06 - 14 - 20 - 33 - 46 - 47 - 60 - 67 - 74 - 75;;;;
2241;DISPONIBLE;04 - 26 - 27 - 29 - 30 - 42 - 49 - 61 - 64 - 69;12 - 55 - 57 - 67 - 69 - 74 - 78 - 85 - 87 - 89;;;;
2242;DISPONIBLE;03 - 21 - 27 - 48 - 51 - 55 - 69 - 72 - 73 - 79;04 - 13 - 24 - 25 - 43 - 70 - 78 - 79 - 87 - 90;;;;
2243;DISPONIBLE;02 - 13 - 15 - 29 - 43 - 48 - 49 - 52 - 55 - 61;02 - 03 - 12 - 33 - 49 - 51 - 59 - 61 - 62 - 80;;;;
2244;DISPONIBLE;08 - 10 - 24 - 26 - 27 - 33 - 50 - 58 - 66 - 89;07 - 10 - 16 - 27 - 29 - 34 - 38 - 43 - 45 - 80;;;;
2245;DISPONIBLE;02 - 18 - 22 - 31 - 34 - 38 - 40 - 47 - 69 - 79;02 - 18 - 26 - 33 - 39 - 42 - 51 - 68 - 83 - 85;;;;
2246;DISPONIBLE;04 - 10 - 19 - 46 - 56 - 66 - 71 - 75 - 86 - 87;16 - 23 - 26 - 27 - 29 - 41 - 43 - 79 - 83 - 89;;;;
2247;DISPONIBLE;01 - 15 - 17 - 18 - 24 - 38 - 45 - 70 - 78 - 80;02 - 17 - 24 - 31 - 45 - 52 - 54 - 76 - 87 - 90;;;;
2248;DISPONIBLE;14 - 27 - 29 - 44 - 53 - 56 - 61 - 74 - 76 - 83;06 - 07 - 10 - 18 - 29 - 30 - 42 - 59 - 67 - 82;;;;
2249;DISPONIBLE;04 - 10 - 11 - 21 - 32 - 35 - 56 - 62 - 81 - 87;12 - 15 - 25 - 32 - 36 - 57 - 59 - 67 - 85 - 87;;;;
2250;DISPONIBLE;20 - 22 - 25 - 26 - 38 - 54 - 59 - 67 - 82 - 83;03 - 09 - 12 - 26 - 28 - 56 - 59 - 79 - 81 - 83;;;;
2251;DISPONIBLE;04 - 09 - 20 - 28 - 38 - 52 - 66 - 74 - 85 - 90;05 - 15 - 21 - 31 - 37 - 46 - 47 - 62 - 72 - 78;;;;
2252;DISPONIBLE;05 - 08 - 21 - 27 - 28 - 30 - 44 - 76 - 82 - 85;02 - 03 - 10 - 13 - 19 - 35 - 39 - 45 - 64 - 75;;;;
2253;DISPONIBLE;06 - 16 - 28 - 35 - 47 - 48 - 54 - 74 - 79 - 88;05 - 13 - 32 - 42 - 50 - 54 - 57 - 63 - 69 - 87;;;;
2254;DISPONIBLE;07 - 12 - 32 - 49 - 56 - 70 - 71 - 74 - 80 - 82;03 - 09 - 20 - 29 - 30 - 34 - 43 - 54 - 66 - 74;;;;
2255;DISPONIBLE;01 - 03 - 20 - 29 - 41 - 43 - 60 - 69 - 81 - 89;04 - 26 - 29 - 31 - 37 - 43 - 63 - 65 - 81 - 82;;;;
2256;DISPONIBLE;01 - 02 - 14 - 29 - 49 - 59 - 66 - 67 - 72 - 90;02 - 16 - 27 - 31 - 41 - 46 - 58 - 62 - 76 - 78;;;;
2257;DISPONIBLE;12 - 19 - 20 - 21 - 32 - 47 - 48 - 51 - 65 - 67;12 - 19 - 24 - 34 - 38 - 41 - 43 - 71 - 72 - 84;;;;
2258;DISPONIBLE;03 - 07 - 15 - 20 - 24 - 34 - 60 - 62 - 66 - 71;11 - 30 - 31 - 36 - 40 - 42 - 59 - 63 - 65 - 74;;;;
2259;DISPONIBLE;03 - 10 - 12 - 15 - 31 - 36 - 41 - 51 - 80 - 89;01 - 12 - 34 - 59 - 63 - 70 - 73 - 74 - 88 - 89;;;;
2260;DISPONIBLE;27 - 34 - 48 - 61 - 62 - 65 - 69 - 78 - 80 - 81;01 - 06 - 09 - 16 - 45 - 48 - 70 - 78 - 85 - 86;;;;
2261;DISPONIBLE;01 - 10 - 13 - 19 - 33 - 37 - 44 - 47 - 65 - 78;03 - 14 - 24 - 25 - 32 - 43 - 45 - 66 - 71 - 86;;;;
2262;DISPONIBLE;01 - 08 - 10 - 18 - 29 - 31 - 36 - 41 - 48 - 73;03 - 10 - 18 - 19 - 22 - 23 - 31 - 35 - 65 - 73;;;;
2263;DISPONIBLE;13 - 22 - 47 - 51 - 59 - 62 - 71 - 72 - 73 - 90;02 - 03 - 05 - 25 - 30 - 36 - 46 - 56 - 64 - 82;;;;
2264;DISPONIBLE;13 - 14 - 20 - 48 - 51 - 60 - 66 - 68 - 72 - 82;06 - 08 - 13 - 33 - 38 - 45 - 72 - 73 - 80 - 83;;;;
2265;DISPONIBLE;33 - 36 - 41 - 50 - 52 - 54 - 67 - 68 - 78 - 87;17 - 24 - 27 - 44 - 50 - 51 - 59 - 65 - 74 - 82;;;;
2266;DISPONIBLE;08 - 12 - 17 - 42 - 43 - 48 - 63 - 77 - 80 - 89;05 - 07 - 24 - 27 - 46 - 50 - 54 - 68 - 75 - 81;;;;
2267;DISPONIBLE;06 - 08 - 19 - 22 - 24 - 52 - 55 - 60 - 65 - 79;05 - 12 - 15 - 19 - 32 - 35 - 52 - 75 - 80 - 88;;;;
2268;DISPONIBLE;07 - 08 - 32 - 33 - 44 - 50 - 51 - 76 - 78 - 83;07 - 28 - 35 - 45 - 56 - 70 - 71 - 74 - 83 - 85;;;;
2269;DISPONIBLE;29 - 41 - 42 - 43 - 52 - 62 - 64 - 68 - 75 - 87;01 - 03 - 08 - 10 - 11 - 14 - 29 - 38 - 57 - 60;;;;
2270;DISPONIBLE;03 - 04 - 06 - 16 - 31 - 47 - 49 - 50 - 61 - 78;17 - 20 - 44 - 47 - 59 - 60 - 65 - 69 - 75 - 80;;;;
2271;DISPONIBLE;04 - 11 - 14 - 30 - 44 - 51 - 69 - 71 - 75 - 76;08 - 14 - 17 - 28 - 39 - 54 - 57 - 74 - 81 - 83;;;;
2272;DISPONIBLE;03 - 12 - 28 - 38 - 41 - 58 - 64 - 67 - 70 - 80;10 - 12 - 19 - 24 - 33 - 35 - 49 - 60 - 77 - 80;;;;
2273;DISPONIBLE;02 - 05 - 21 - 32 - 34 - 37 - 40 - 66 - 88 - 89;01 - 16 - 25 - 45 - 53 - 63 - 64 - 67 - 79 - 90;;;;
2274;DISPONIBLE;05 - 08 - 19 - 34 - 43 - 47 - 49 - 54 - 73 - 86;07 - 12 - 16 - 39 - 65 - 72 - 80 - 81 - 84 - 85;;;;
2275;DISPONIBLE;01 - 07 - 18 - 20 - 36 - 37 - 46 - 60 - 70 - 72;09 - 16 - 17 - 22 - 33 - 37 - 39 - 40 - 58 - 90;;;;
2276;DISPONIBLE;24 - 32 - 38 - 56 - 60 - 64 - 66 - 67 - 81 - 90;03 - 07 - 20 - 29 - 35 - 55 - 65 - 72 - 73 - 88;;;;
2277;DISPONIBLE;06 - 10 - 11 - 13 - 52 - 60 - 65 - 68 - 74 - 77;02 - 09 - 13 - 22 - 35 - 36 - 64 - 73 - 85 - 89;;;;
2278;DISPONIBLE;15 - 33 - 34 - 37 - 47 - 51 - 55 - 63 - 69 - 76;01 - 13 - 18 - 20 - 46 - 52 - 60 - 75 - 76 - 89;;;;
2279;DISPONIBLE;02 - 11 - 41 - 47 - 48 - 55 - 65 - 76 - 79 - 83;01 - 06 - 07 - 13 - 25 - 27 - 36 - 46 - 50 - 82;;;;
2280;DISPONIBLE;03 - 23 - 24 - 30 - 48 - 57 - 58 - 67 - 85 - 86;05 - 10 - 12 - 13 - 16 - 37 - 38 - 54 - 72 - 80;;;;
2281;DISPONIBLE;11 - 51 - 54 - 55 - 56 - 57 - 62 - 66 - 76 - 88;11 - 16 - 17 - 33 - 45 - 53 - 58 - 68 - 74 - 80;;;;
2282;DISPONIBLE;09 - 16 - 46 - 49 - 52 - 57 - 61 - 65 - 74 - 85;14 - 22 - 42 - 45 - 49 - 63 - 77 - 82 - 84 - 90;;;;
2283;DISPONIBLE;04 - 25 - 31 - 37 - 55 - 59 - 63 - 78 - 86 - 90;11 - 30 - 33 - 45 - 58 - 60 - 61 - 67 - 83 - 90;;;;
2284;DISPONIBLE;07 - 09 - 24 - 26 - 32 - 34 - 40 - 74 - 79 - 86;22 - 31 - 46 - 56 - 71 - 76 - 79 - 81 - 83 - 86;;;;
2285;DISPONIBLE;11 - 14 - 27 - 30 - 35 - 46 - 59 - 82 - 85 - 86;21 - 26 - 28 - 31 - 35 - 48 - 62 - 68 - 70 - 89;;;;
2286;DISPONIBLE;05 - 16 - 24 - 30 - 34 - 44 - 61 - 62 - 82 - 86;07 - 19 - 23 - 50 - 59 - 60 - 61 - 68 - 83 - 87;;;;
2287;DISPONIBLE;01 - 31 - 38 - 43 - 46 - 56 - 64 - 66 - 75 - 90;08 - 16 - 40 - 47 - 54 - 63 - 70 - 74 - 77 - 89;;;;
2288;DISPONIBLE;19 - 36 - 37 - 39 - 50 - 63 - 65 - 68 - 72 - 81;09 - 11 - 22 - 40 - 44 - 51 - 62 - 73 - 84 - 90;;;;
2289;DISPONIBLE;03 - 22 - 32 - 54 - 56 - 61 - 72 - 82 - 89 - 90;12 - 20 - 35 - 37 - 52 - 58 - 61 - 73 - 78 - 86;;;;
2290;DISPONIBLE;11 - 22 - 23 - 32 - 40 - 43 - 71 - 74 - 85 - 90;01 - 06 - 09 - 33 - 39 - 51 - 56 - 69 - 70 - 81;;;;
2291;DISPONIBLE;03 - 08 - 14 - 22 - 34 - 35 - 37 - 40 - 58 - 67;06 - 21 - 30 - 33 - 39 - 61 - 67 - 81 - 82 - 83;;;;
2292;DISPONIBLE;10 - 11 - 40 - 51 - 54 - 59 - 67 - 71 - 84 - 87;04 - 05 - 16 - 20 - 33 - 40 - 50 - 61 - 67 - 80;;;;
2293;DISPONIBLE;09 - 16 - 21 - 23 - 30 - 33 - 40 - 70 - 85 - 87;04 - 14 - 16 - 40 - 42 - 48 - 59 - 66 - 71 - 73;;;;
2294;DISPONIBLE;02 - 03 - 05 - 09 - 17 - 42 - 47 - 52 - 55 - 71;12 - 15 - 25 - 51 - 55 - 59 - 66 - 78 - 82 - 90;;;;
2295;DISPONIBLE;14 - 19 - 26 - 49 - 54 - 56 - 58 - 71 - 77 - 79;04 - 05 - 12 - 16 - 30 - 42 - 69 - 75 - 80 - 87;;;;
2296;DISPONIBLE;01 - 04 - 10 - 11 - 32 - 33 - 37 - 70 - 73 - 76;06 - 10 - 14 - 28 - 43 - 52 - 70 - 75 - 76 - 90;;;;
2297;DISPONIBLE;19 - 28 - 43 - 58 - 63 - 71 - 76 - 77 - 81 - 83;10 - 15 - 21 - 38 - 55 - 59 - 77 - 78 - 82 - 88;;;;
2298;DISPONIBLE;02 - 22 - 30 - 40 - 53 - 63 - 72 - 80 - 82 - 84;08 - 25 - 30 - 35 - 46 - 48 - 62 - 63 - 83 - 88;;;;
2299;DISPONIBLE;04 - 05 - 35 - 49 - 60 - 62 - 67 - 79 - 86 - 88;09 - 27 - 49 - 58 - 59 - 61 - 62 - 70 - 73 - 86;;;;
2300;DISPONIBLE;07 - 08 - 13 - 22 - 31 - 43 - 49 - 59 - 82 - 85;01 - 19 - 47 - 59 - 60 - 61 - 68 - 72 - 74 - 89;;;;
2301;DISPONIBLE;18 - 22 - 30 - 39 - 44 - 49 - 59 - 71 - 76 - 88;02 - 04 - 38 - 58 - 61 - 66 - 67 - 78 - 82 - 85;;;;
2302;DISPONIBLE;08 - 24 - 33 - 36 - 42 - 56 - 61 - 69 - 77 - 82;09 - 13 - 35 - 43 - 53 - 54 - 61 - 82 - 86 - 90;;;;
